,0,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,REMAINING_TENURE_INT,ASSET-BACKED SECURITIES,CONSTRUCTION AND ENGINEERING,DIVERSIFIED HOLDINGS,FINANCIAL SERVICES,INDUSTRIAL PRODUCTS,INFRASTRUCTURES AND UTILITIES,MINING & PETROLEUM,PLANTATION AND AGRICULTURE,PROPERTY AND REAL ESTATE,PUBLIC FINANCE,TRADING & SERVICES
292,22,4.101,0.0,2,5.96,120,0,1,0,0,0,0,0,0,0,0,0
293,22,4.078,0.0,2,5.96,120,0,1,0,0,0,0,0,0,0,0,0
294,22,3.815,0.0,2,5.96,120,0,1,0,0,0,0,0,0,0,0,0
295,22,3.576,0.0,2,5.96,120,0,1,0,0,0,0,0,0,0,0,0
296,22,4.284,0.0,2,5.96,120,0,1,0,0,0,0,0,0,0,0,0
297,22,3.72,0.0,2,5.96,120,0,1,0,0,0,0,0,0,0,0,0
298,22,3.64,2.7,2,5.96,120,0,1,0,0,0,0,0,0,0,0,0
299,22,3.68,2.3,2,5.96,120,0,1,0,0,0,0,0,0,0,0,0
300,22,3.416,2.3,2,5.96,120,0,1,0,0,0,0,0,0,0,0,0
301,22,3.337,2.0,2,5.96,120,0,1,0,0,0,0,0,0,0,0,0
302,22,3.343,2.0,2,5.96,120,0,1,0,0,0,0,0,0,0,0,0
303,22,3.288,2.0,2,5.96,120,0,1,0,0,0,0,0,0,0,0,0
304,23,4.186,0.0,2,5.92,120,0,1,0,0,0,0,0,0,0,0,0
305,23,3.966,0.0,2,5.92,120,0,1,0,0,0,0,0,0,0,0,0
306,23,4.049,0.0,2,5.92,120,0,1,0,0,0,0,0,0,0,0,0
307,23,4.074,0.0,2,5.92,120,0,1,0,0,0,0,0,0,0,0,0
308,23,4.051,0.0,2,5.92,120,0,1,0,0,0,0,0,0,0,0,0
309,23,3.792,0.0,2,5.92,120,0,1,0,0,0,0,0,0,0,0,0
310,23,3.553,0.0,2,5.92,120,0,1,0,0,0,0,0,0,0,0,0
311,23,4.249,0.0,2,5.92,120,0,1,0,0,0,0,0,0,0,0,0
312,23,3.68,0.0,2,5.92,120,0,1,0,0,0,0,0,0,0,0,0
313,23,3.603,0.0,2,5.92,120,0,1,0,0,0,0,0,0,0,0,0
314,23,3.64,0.0,2,5.92,120,0,1,0,0,0,0,0,0,0,0,0
315,23,3.371,0.0,2,5.92,120,0,1,0,0,0,0,0,0,0,0,0
316,23,3.294,0.0,2,5.92,120,0,1,0,0,0,0,0,0,0,0,0
317,23,3.297,0.0,2,5.92,120,0,1,0,0,0,0,0,0,0,0,0
318,23,3.24,0.0,2,5.92,120,0,1,0,0,0,0,0,0,0,0,0
319,24,3.936,0.0,2,6.3,24,0,0,0,0,0,1,0,0,0,0,0
320,24,3.783,0.0,2,6.3,24,0,0,0,0,0,1,0,0,0,0,0
321,24,3.771,0.0,2,6.3,24,0,0,0,0,0,1,0,0,0,0,0
322,24,3.766,0.0,2,6.3,24,0,0,0,0,0,1,0,0,0,0,0
323,24,3.689,0.0,2,6.3,12,0,0,0,0,0,1,0,0,0,0,0
324,24,3.564,0.0,2,6.3,12,0,0,0,0,0,1,0,0,0,0,0
325,24,3.478,0.0,2,6.3,12,0,0,0,0,0,1,0,0,0,0,0
326,24,3.548,0.0,2,6.3,12,0,0,0,0,0,1,0,0,0,0,0
327,24,3.403,0.0,2,6.3,12,0,0,0,0,0,1,0,0,0,0,0
328,24,3.277,0.0,2,6.3,12,0,0,0,0,0,1,0,0,0,0,0
329,24,3.288,0.0,2,6.3,6,0,0,0,0,0,1,0,0,0,0,0
330,24,3.258,0.0,2,6.3,6,0,0,0,0,0,1,0,0,0,0,0
331,24,3.299,0.0,2,6.3,6,0,0,0,0,0,1,0,0,0,0,0
332,24,3.265,0.0,2,6.3,3,0,0,0,0,0,1,0,0,0,0,0
333,24,3.145,0.0,2,6.3,3,0,0,0,0,0,1,0,0,0,0,0
334,25,4.247,0.0,2,6.05,180,0,1,0,0,0,0,0,0,0,0,0
335,25,4.056,0.0,2,6.05,180,0,1,0,0,0,0,0,0,0,0,0
336,25,4.132,0.0,2,6.05,180,0,1,0,0,0,0,0,0,0,0,0
337,25,4.149,0.0,2,6.05,180,0,1,0,0,0,0,0,0,0,0,0
338,25,4.129,2.3,2,6.05,120,0,1,0,0,0,0,0,0,0,0,0
339,25,3.863,2.3,2,6.05,120,0,1,0,0,0,0,0,0,0,0,0
340,25,3.626,2.0,2,6.05,120,0,1,0,0,0,0,0,0,0,0,0
341,25,4.348,2.0,2,6.05,120,0,1,0,0,0,0,0,0,0,0,0
342,25,3.799,2.0,2,6.05,120,0,1,0,0,0,0,0,0,0,0,0
343,25,3.718,0.0,2,6.05,120,0,1,0,0,0,0,0,0,0,0,0
344,25,3.761,0.0,2,6.05,120,0,1,0,0,0,0,0,0,0,0,0
345,25,3.51,3.0,2,6.05,120,0,1,0,0,0,0,0,0,0,0,0
346,25,3.428,2.7,2,6.05,120,0,1,0,0,0,0,0,0,0,0,0
347,25,3.439,2.7,2,6.05,120,0,1,0,0,0,0,0,0,0,0,0
348,25,3.388,2.3,2,6.05,120,0,1,0,0,0,0,0,0,0,0,0
349,26,4.23,0.0,2,6.01,120,0,1,0,0,0,0,0,0,0,0,0
350,26,4.025,0.0,2,6.01,120,0,1,0,0,0,0,0,0,0,0,0
351,26,4.102,0.0,2,6.01,120,0,1,0,0,0,0,0,0,0,0,0
352,26,4.129,0.0,2,6.01,120,0,1,0,0,0,0,0,0,0,0,0
353,26,4.105,0.0,2,6.01,120,0,1,0,0,0,0,0,0,0,0,0
354,26,3.839,0.0,2,6.01,120,0,1,0,0,0,0,0,0,0,0,0
355,26,3.6,0.0,2,6.01,120,0,1,0,0,0,0,0,0,0,0,0
356,26,4.316,0.0,2,6.01,120,0,1,0,0,0,0,0,0,0,0,0
357,26,3.759,0.0,2,6.01,120,0,1,0,0,0,0,0,0,0,0,0
358,26,3.677,0.0,2,6.01,120,0,1,0,0,0,0,0,0,0,0,0
359,26,3.72,0.0,2,6.01,120,0,1,0,0,0,0,0,0,0,0,0
360,26,3.46,0.0,2,6.01,120,0,1,0,0,0,0,0,0,0,0,0
361,26,3.38,0.0,2,6.01,120,0,1,0,0,0,0,0,0,0,0,0
362,26,3.388,0.0,2,6.01,120,0,1,0,0,0,0,0,0,0,0,0
363,26,3.335,0.0,2,6.01,120,0,1,0,0,0,0,0,0,0,0,0
364,27,4.282,2.7,2,6.15,180,0,1,0,0,0,0,0,0,0,0,0
365,27,4.114,2.7,2,6.15,180,0,1,0,0,0,0,0,0,0,0,0
366,27,4.193,2.0,2,6.15,180,0,1,0,0,0,0,0,0,0,0,0
367,27,4.204,2.0,2,6.15,180,0,1,0,0,0,0,0,0,0,0,0
368,27,4.192,0.0,2,6.15,180,0,1,0,0,0,0,0,0,0,0,0
369,27,3.917,0.0,2,6.15,180,0,1,0,0,0,0,0,0,0,0,0
370,27,3.682,0.0,2,6.15,180,0,1,0,0,0,0,0,0,0,0,0
371,27,4.417,0.0,2,6.15,180,0,1,0,0,0,0,0,0,0,0,0
372,27,3.879,0.0,2,6.15,180,0,1,0,0,0,0,0,0,0,0,0
373,27,3.796,0.0,2,6.15,180,0,1,0,0,0,0,0,0,0,0,0
374,27,3.842,0.0,2,6.15,180,0,1,0,0,0,0,0,0,0,0,0
375,27,3.593,0.0,2,6.15,180,0,1,0,0,0,0,0,0,0,0,0
376,27,3.52,0.0,2,6.15,180,0,1,0,0,0,0,0,0,0,0,0
377,27,3.537,0.0,2,6.15,180,0,1,0,0,0,0,0,0,0,0,0
378,27,3.488,0.0,2,6.15,180,0,1,0,0,0,0,0,0,0,0,0
379,28,4.265,0.0,2,6.1,180,0,1,0,0,0,0,0,0,0,0,0
380,28,4.085,0.0,2,6.1,180,0,1,0,0,0,0,0,0,0,0,0
381,28,4.162,0.0,2,6.1,180,0,1,0,0,0,0,0,0,0,0,0
382,28,4.177,0.0,2,6.1,180,0,1,0,0,0,0,0,0,0,0,0
383,28,4.161,0.0,2,6.1,180,0,1,0,0,0,0,0,0,0,0,0
384,28,3.889,0.0,2,6.1,180,0,1,0,0,0,0,0,0,0,0,0
385,28,3.653,0.0,2,6.1,180,0,1,0,0,0,0,0,0,0,0,0
386,28,4.381,0.0,2,6.1,180,0,1,0,0,0,0,0,0,0,0,0
387,28,3.839,0.0,2,6.1,180,0,1,0,0,0,0,0,0,0,0,0
388,28,3.756,0.0,2,6.1,120,0,1,0,0,0,0,0,0,0,0,0
389,28,3.801,0.0,2,6.1,120,0,1,0,0,0,0,0,0,0,0,0
390,28,3.551,0.0,2,6.1,120,0,1,0,0,0,0,0,0,0,0,0
391,28,3.472,0.0,2,6.1,120,0,1,0,0,0,0,0,0,0,0,0
392,28,3.487,0.0,2,6.1,120,0,1,0,0,0,0,0,0,0,0,0
393,28,3.438,0.0,2,6.1,120,0,1,0,0,0,0,0,0,0,0,0
394,29,4.323,0.0,2,6.24,180,0,1,0,0,0,0,0,0,0,0,0
395,29,4.179,3.0,2,6.24,180,0,1,0,0,0,0,0,0,0,0,0
396,29,4.262,2.7,2,6.24,180,0,1,0,0,0,0,0,0,0,0,0
397,29,4.262,2.7,2,6.24,180,0,1,0,0,0,0,0,0,0,0,0
398,29,4.251,2.3,2,6.24,180,0,1,0,0,0,0,0,0,0,0,0
399,29,3.975,2.7,2,6.24,180,0,1,0,0,0,0,0,0,0,0,0
400,29,3.742,0.0,2,6.24,180,0,1,0,0,0,0,0,0,0,0,0
401,29,4.49,0.0,2,6.24,180,0,1,0,0,0,0,0,0,0,0,0
402,29,3.955,0.0,2,6.24,180,0,1,0,0,0,0,0,0,0,0,0
403,29,3.88,0.0,2,6.24,180,0,1,0,0,0,0,0,0,0,0,0
404,29,3.925,0.0,2,6.24,180,0,1,0,0,0,0,0,0,0,0,0
405,29,3.68,0.0,2,6.24,180,0,1,0,0,0,0,0,0,0,0,0
409,30,4.301,0.0,2,6.19,180,0,1,0,0,0,0,0,0,0,0,0
410,30,4.146,0.0,2,6.19,180,0,1,0,0,0,0,0,0,0,0,0
411,30,4.226,0.0,2,6.19,180,0,1,0,0,0,0,0,0,0,0,0
412,30,4.229,0.0,2,6.19,180,0,1,0,0,0,0,0,0,0,0,0
413,30,4.219,0.0,2,6.19,180,0,1,0,0,0,0,0,0,0,0,0
414,30,3.943,0.0,2,6.19,180,0,1,0,0,0,0,0,0,0,0,0
415,30,3.709,0.0,2,6.19,180,0,1,0,0,0,0,0,0,0,0,0
416,30,4.451,0.0,2,6.19,180,0,1,0,0,0,0,0,0,0,0,0
417,30,3.915,0.0,2,6.19,180,0,1,0,0,0,0,0,0,0,0,0
418,30,3.836,0.0,2,6.19,180,0,1,0,0,0,0,0,0,0,0,0
419,30,3.881,0.0,2,6.19,180,0,1,0,0,0,0,0,0,0,0,0
420,30,3.634,0.0,2,6.19,180,0,1,0,0,0,0,0,0,0,0,0
421,30,3.563,0.0,2,6.19,180,0,1,0,0,0,0,0,0,0,0,0
422,30,3.587,0.0,2,6.19,180,0,1,0,0,0,0,0,0,0,0,0
423,30,3.539,0.0,2,6.19,180,0,1,0,0,0,0,0,0,0,0,0
424,31,4.366,0.0,2,6.33,180,0,1,0,0,0,0,0,0,0,0,0
425,31,4.222,3.3,2,6.33,180,0,1,0,0,0,0,0,0,0,0,0
426,31,4.31,3.0,2,6.33,180,0,1,0,0,0,0,0,0,0,0,0
427,31,4.304,3.0,2,6.33,180,0,1,0,0,0,0,0,0,0,0,0
428,31,4.292,2.7,2,6.33,180,0,1,0,0,0,0,0,0,0,0,0
429,31,4.016,2.7,2,6.33,180,0,1,0,0,0,0,0,0,0,0,0
431,31,4.545,0.0,2,6.33,180,0,1,0,0,0,0,0,0,0,0,0
432,31,4.008,0.0,2,6.33,180,0,1,0,0,0,0,0,0,0,0,0
433,31,3.941,0.0,2,6.33,180,0,1,0,0,0,0,0,0,0,0,0
434,31,3.985,0.0,2,6.33,180,0,1,0,0,0,0,0,0,0,0,0
439,32,4.341,0.0,2,6.28,180,0,1,0,0,0,0,0,0,0,0,0
440,32,4.199,0.0,2,6.28,180,0,1,0,0,0,0,0,0,0,0,0
441,32,4.285,0.0,2,6.28,180,0,1,0,0,0,0,0,0,0,0,0
442,32,4.281,0.0,2,6.28,180,0,1,0,0,0,0,0,0,0,0,0
443,32,4.27,0.0,2,6.28,180,0,1,0,0,0,0,0,0,0,0,0
444,32,3.994,0.0,2,6.28,180,0,1,0,0,0,0,0,0,0,0,0
446,32,4.516,0.0,2,6.28,180,0,1,0,0,0,0,0,0,0,0,0
447,32,3.981,0.0,2,6.28,180,0,1,0,0,0,0,0,0,0,0,0
448,32,3.908,0.0,2,6.28,180,0,1,0,0,0,0,0,0,0,0,0
449,32,3.953,0.0,2,6.28,180,0,1,0,0,0,0,0,0,0,0,0
454,33,4.422,3.0,2,6.42,180,0,1,0,0,0,0,0,0,0,0,0
455,33,4.279,3.0,2,6.42,180,0,1,0,0,0,0,0,0,0,0,0
456,33,4.371,2.7,2,6.42,180,0,1,0,0,0,0,0,0,0,0,0
457,33,4.369,2.7,2,6.42,180,0,1,0,0,0,0,0,0,0,0,0
458,33,4.354,0.0,2,6.42,180,0,1,0,0,0,0,0,0,0,0,0
461,33,4.622,0.0,2,6.42,180,0,1,0,0,0,0,0,0,0,0,0
469,34,4.392,3.0,2,6.38,180,0,1,0,0,0,0,0,0,0,0,0
470,34,4.252,3.0,2,6.38,180,0,1,0,0,0,0,0,0,0,0,0
471,34,4.343,2.3,2,6.38,180,0,1,0,0,0,0,0,0,0,0,0
472,34,4.339,2.3,2,6.38,180,0,1,0,0,0,0,0,0,0,0,0
473,34,4.325,0.0,2,6.38,180,0,1,0,0,0,0,0,0,0,0,0
476,34,4.586,0.0,2,6.38,180,0,1,0,0,0,0,0,0,0,0,0
477,34,4.047,0.0,2,6.38,180,0,1,0,0,0,0,0,0,0,0,0
479,34,4.027,0.0,2,6.38,180,0,1,0,0,0,0,0,0,0,0,0
484,35,4.447,0.0,2,6.47,180,0,1,0,0,0,0,0,0,0,0,0
485,35,4.304,3.0,2,6.47,180,0,1,0,0,0,0,0,0,0,0,0
486,35,4.399,2.7,2,6.47,180,0,1,0,0,0,0,0,0,0,0,0
487,35,4.396,2.7,2,6.47,180,0,1,0,0,0,0,0,0,0,0,0
488,35,4.379,2.3,2,6.47,180,0,1,0,0,0,0,0,0,0,0,0
490,35,4.654,0.0,2,6.47,180,0,1,0,0,0,0,0,0,0,0,0
495,36,3.392,1.7,2,7.1,36,0,0,0,0,0,1,0,0,0,0,0
496,36,3.293,1.3,2,7.1,36,0,0,0,0,0,1,0,0,0,0,0
497,36,3.315,1.3,2,7.1,36,0,0,0,0,0,1,0,0,0,0,0
498,36,3.32,1.3,2,7.1,36,0,0,0,0,0,1,0,0,0,0,0
499,36,3.343,0.0,2,7.1,24,0,0,0,0,0,1,0,0,0,0,0
500,36,3.181,0.0,2,7.1,24,0,0,0,0,0,1,0,0,0,0,0
501,36,2.935,0.0,2,7.1,24,0,0,0,0,0,1,0,0,0,0,0
502,36,3.195,0.0,2,7.1,24,0,0,0,0,0,1,0,0,0,0,0
503,36,2.893,0.0,2,7.1,24,0,0,0,0,0,1,0,0,0,0,0
504,36,2.634,0.0,2,7.1,24,0,0,0,0,0,1,0,0,0,0,0
505,36,2.658,0.0,2,7.1,24,0,0,0,0,0,1,0,0,0,0,0
506,36,2.26,0.0,2,7.1,24,0,0,0,0,0,1,0,0,0,0,0
507,36,2.174,0.0,2,7.1,24,0,0,0,0,0,1,0,0,0,0,0
508,36,2.181,0.0,2,7.1,24,0,0,0,0,0,1,0,0,0,0,0
509,36,2.065,0.0,2,7.1,24,0,0,0,0,0,1,0,0,0,0,0
510,37,3.68,0.0,2,7.25,60,0,0,0,0,0,1,0,0,0,0,0
511,37,3.481,0.0,2,7.25,60,0,0,0,0,0,1,0,0,0,0,0
512,37,3.519,0.0,2,7.25,60,0,0,0,0,0,1,0,0,0,0,0
513,37,3.545,0.0,2,7.25,60,0,0,0,0,0,1,0,0,0,0,0
514,37,3.532,0.0,2,7.25,36,0,0,0,0,0,1,0,0,0,0,0
515,37,3.371,0.0,2,7.25,36,0,0,0,0,0,1,0,0,0,0,0
516,37,3.098,0.0,2,7.25,36,0,0,0,0,0,1,0,0,0,0,0
517,37,3.44,0.0,2,7.25,36,0,0,0,0,0,1,0,0,0,0,0
518,37,3.051,0.0,2,7.25,36,0,0,0,0,0,1,0,0,0,0,0
519,37,2.883,0.0,2,7.25,36,0,0,0,0,0,1,0,0,0,0,0
520,37,2.922,0.0,2,7.25,36,0,0,0,0,0,1,0,0,0,0,0
521,37,2.541,0.0,2,7.25,36,0,0,0,0,0,1,0,0,0,0,0
522,37,2.419,0.0,2,7.25,36,0,0,0,0,0,1,0,0,0,0,0
523,37,2.442,0.0,2,7.25,36,0,0,0,0,0,1,0,0,0,0,0
524,37,2.352,0.0,2,7.25,36,0,0,0,0,0,1,0,0,0,0,0
525,38,3.666,0.0,2,4.95,3,0,0,0,0,0,0,0,0,1,0,0
526,38,3.616,0.0,2,4.95,3,0,0,0,0,0,0,0,0,1,0,0
527,38,3.505,0.0,2,4.95,3,0,0,0,0,0,0,0,0,1,0,0
528,38,3.583,0.0,2,4.95,3,0,0,0,0,0,0,0,0,1,0,0
529,39,3.482,1.3,2,4.275,6,0,0,0,0,0,0,0,0,0,1,0
530,39,3.408,1.3,2,4.275,3,0,0,0,0,0,0,0,0,0,1,0
531,39,3.376,0.0,2,4.275,3,0,0,0,0,0,0,0,0,0,1,0
532,39,3.388,0.0,2,4.275,3,0,0,0,0,0,0,0,0,0,1,0
533,40,3.732,0.0,2,4.75,12,0,0,0,0,0,1,0,0,0,0,0
534,40,3.67,0.0,2,4.75,12,0,0,0,0,0,1,0,0,0,0,0
535,40,3.584,3.0,2,4.75,12,0,0,0,0,0,1,0,0,0,0,0
536,40,3.608,2.7,2,4.75,12,0,0,0,0,0,1,0,0,0,0,0
537,40,3.482,2.3,2,4.75,6,0,0,0,0,0,1,0,0,0,0,0
538,40,3.415,2.3,2,4.75,6,0,0,0,0,0,1,0,0,0,0,0
539,40,3.228,2.3,2,4.75,3,0,0,0,0,0,1,0,0,0,0,0
540,40,3.236,0.0,2,4.75,3,0,0,0,0,0,1,0,0,0,0,0
541,40,3.045,0.0,2,4.75,3,0,0,0,0,0,1,0,0,0,0,0
542,40,2.372,3.0,2,4.75,3,0,0,0,0,0,1,0,0,0,0,0
543,41,3.27,0.0,2,4.1,3,0,1,0,0,0,0,0,0,0,0,0
544,41,3.183,0.0,2,4.1,3,0,1,0,0,0,0,0,0,0,0,0
545,42,3.469,0.0,2,4.5,12,0,0,0,0,0,1,0,0,0,0,0
546,42,3.372,0.0,2,4.5,12,0,0,0,0,0,1,0,0,0,0,0
547,42,3.294,0.0,2,4.5,12,0,0,0,0,0,1,0,0,0,0,0
548,42,3.323,0.0,2,4.5,12,0,0,0,0,0,1,0,0,0,0,0
549,42,3.241,3.0,2,4.5,6,0,0,0,0,0,1,0,0,0,0,0
550,42,3.176,2.7,2,4.5,6,0,0,0,0,0,1,0,0,0,0,0
551,42,2.986,2.7,2,4.5,6,0,0,0,0,0,1,0,0,0,0,0
552,42,2.992,2.3,2,4.5,3,0,0,0,0,0,1,0,0,0,0,0
553,42,2.819,2.3,2,4.5,3,0,0,0,0,0,1,0,0,0,0,0
554,42,2.367,3.3,2,4.5,3,0,0,0,0,0,1,0,0,0,0,0
555,42,2.336,2.7,2,4.5,3,0,0,0,0,0,1,0,0,0,0,0
556,43,3.861,0.0,2,5.05,24,0,0,0,0,0,0,0,0,1,0,0
557,43,3.753,0.0,2,5.05,24,0,0,0,0,0,0,0,0,1,0,0
558,43,3.68,0.0,2,5.05,24,0,0,0,0,0,0,0,0,1,0,0
559,43,3.781,0.0,2,5.05,12,0,0,0,0,0,0,0,0,1,0,0
560,43,3.653,0.0,2,5.05,12,0,0,0,0,0,0,0,0,1,0,0
561,43,3.553,0.0,2,5.05,12,0,0,0,0,0,0,0,0,1,0,0
562,43,3.367,0.0,2,5.05,12,0,0,0,0,0,0,0,0,1,0,0
563,43,3.426,0.0,2,5.05,12,0,0,0,0,0,0,0,0,1,0,0
564,43,3.228,0.0,2,5.05,6,0,0,0,0,0,0,0,0,1,0,0
565,43,3.029,0.0,2,5.05,6,0,0,0,0,0,0,0,0,1,0,0
566,43,3.01,0.0,2,5.05,6,0,0,0,0,0,0,0,0,1,0,0
567,43,2.821,0.0,2,5.05,3,0,0,0,0,0,0,0,0,1,0,0
568,43,2.744,0.0,2,5.05,3,0,0,0,0,0,0,0,0,1,0,0
569,43,2.717,0.0,2,5.05,3,0,0,0,0,0,0,0,0,1,0,0
570,43,2.593,0.0,2,5.05,3,0,0,0,0,0,0,0,0,1,0,0
571,44,3.502,2.0,2,4.2,24,0,1,0,0,0,0,0,0,0,0,0
572,44,3.41,2.0,2,4.2,12,0,1,0,0,0,0,0,0,0,0,0
573,44,3.376,0.0,2,4.2,12,0,1,0,0,0,0,0,0,0,0,0
574,44,3.397,0.0,2,4.2,12,0,1,0,0,0,0,0,0,0,0,0
575,44,3.304,0.0,2,4.2,12,0,1,0,0,0,0,0,0,0,0,0
576,44,3.221,0.0,2,4.2,12,0,1,0,0,0,0,0,0,0,0,0
577,44,3.026,0.0,2,4.2,6,0,1,0,0,0,0,0,0,0,0,0
578,44,3.064,0.0,2,4.2,6,0,1,0,0,0,0,0,0,0,0,0
579,44,2.917,0.0,2,4.2,6,0,1,0,0,0,0,0,0,0,0,0
580,44,2.633,0.0,2,4.2,3,0,1,0,0,0,0,0,0,0,0,0
581,44,2.598,0.0,2,4.2,3,0,1,0,0,0,0,0,0,0,0,0
582,44,2.324,0.0,2,4.2,3,0,1,0,0,0,0,0,0,0,0,0
583,44,2.2,0.0,2,4.2,3,0,1,0,0,0,0,0,0,0,0,0
584,45,3.629,0.0,2,4.6,24,0,0,0,0,0,1,0,0,0,0,0
585,45,3.498,0.0,2,4.6,24,0,0,0,0,0,1,0,0,0,0,0
586,45,3.462,0.0,2,4.6,24,0,0,0,0,0,1,0,0,0,0,0
587,45,3.46,0.0,2,4.6,24,0,0,0,0,0,1,0,0,0,0,0
588,45,3.406,0.0,2,4.6,24,0,0,0,0,0,1,0,0,0,0,0
589,45,3.315,0.0,2,4.6,24,0,0,0,0,0,1,0,0,0,0,0
590,45,3.109,0.0,2,4.6,24,0,0,0,0,0,1,0,0,0,0,0
591,45,3.259,0.0,2,4.6,24,0,0,0,0,0,1,0,0,0,0,0
592,45,3.025,0.0,2,4.6,24,0,0,0,0,0,1,0,0,0,0,0
593,45,2.782,0.0,2,4.6,24,0,0,0,0,0,1,0,0,0,0,0
594,45,2.784,0.0,2,4.6,12,0,0,0,0,0,1,0,0,0,0,0
595,45,2.526,0.0,2,4.6,12,0,0,0,0,0,1,0,0,0,0,0
596,45,2.421,0.0,2,4.6,12,0,0,0,0,0,1,0,0,0,0,0
597,45,2.468,0.0,2,4.6,12,0,0,0,0,0,1,0,0,0,0,0
598,45,2.33,0.0,2,4.6,12,0,0,0,0,0,1,0,0,0,0,0
599,46,3.962,0.0,2,5.15,36,0,0,0,0,0,0,0,0,1,0,0
600,46,3.816,0.0,2,5.15,36,0,0,0,0,0,0,0,0,1,0,0
601,46,3.774,0.0,2,5.15,36,0,0,0,0,0,0,0,0,1,0,0
602,46,3.885,0.0,2,5.15,24,0,0,0,0,0,0,0,0,1,0,0
603,46,3.79,0.0,2,5.15,24,0,0,0,0,0,0,0,0,1,0,0
604,46,3.688,0.0,2,5.15,24,0,0,0,0,0,0,0,0,1,0,0
605,46,3.499,0.0,2,5.15,24,0,0,0,0,0,0,0,0,1,0,0
606,46,3.721,0.0,2,5.15,24,0,0,0,0,0,0,0,0,1,0,0
607,46,3.429,0.0,2,5.15,24,0,0,0,0,0,0,0,0,1,0,0
608,46,3.27,0.0,2,5.15,24,0,0,0,0,0,0,0,0,1,0,0
609,46,3.245,0.0,2,5.15,24,0,0,0,0,0,0,0,0,1,0,0
610,46,3.017,0.0,2,5.15,24,0,0,0,0,0,0,0,0,1,0,0
611,46,2.932,0.0,2,5.15,24,0,0,0,0,0,0,0,0,1,0,0
612,46,2.916,0.0,2,5.15,24,0,0,0,0,0,0,0,0,1,0,0
613,46,2.852,0.0,2,5.15,12,0,0,0,0,0,0,0,0,1,0,0
614,47,4.881,0.0,2,5.25,60,0,0,0,0,0,0,0,0,1,0,0
615,47,4.704,0.0,2,5.25,60,0,0,0,0,0,0,0,0,1,0,0
616,47,4.695,0.0,2,5.25,60,0,0,0,0,0,0,0,0,1,0,0
617,47,4.7,0.0,2,5.25,60,0,0,0,0,0,0,0,0,1,0,0
618,47,4.656,0.0,2,5.25,60,0,0,0,0,0,0,0,0,1,0,0
619,47,4.532,0.0,2,5.25,60,0,0,0,0,0,0,0,0,1,0,0
620,47,4.313,0.0,2,5.25,60,0,0,0,0,0,0,0,0,1,0,0
621,47,4.557,0.0,2,5.25,60,0,0,0,0,0,0,0,0,1,0,0
622,47,4.252,0.0,2,5.25,60,0,0,0,0,0,0,0,0,1,0,0
623,47,4.048,0.0,2,5.25,60,0,0,0,0,0,0,0,0,1,0,0
624,47,4.067,0.0,2,5.25,60,0,0,0,0,0,0,0,0,1,0,0
625,47,3.769,0.0,2,5.25,60,0,0,0,0,0,0,0,0,1,0,0
626,47,3.653,0.0,2,5.25,60,0,0,0,0,0,0,0,0,1,0,0
627,47,3.681,0.0,2,5.25,60,0,0,0,0,0,0,0,0,1,0,0
628,47,3.589,0.0,2,5.25,60,0,0,0,0,0,0,0,0,1,0,0
629,48,5.359,0.0,2,5.75,60,0,0,0,0,0,0,0,0,1,0,0
630,48,5.202,0.0,2,5.75,60,0,0,0,0,0,0,0,0,1,0,0
631,48,5.179,0.0,2,5.75,60,0,0,0,0,0,0,0,0,1,0,0
632,48,5.184,0.0,2,5.75,60,0,0,0,0,0,0,0,0,1,0,0
633,48,5.077,0.0,2,5.75,60,0,0,0,0,0,0,0,0,1,0,0
634,48,4.962,0.0,2,5.75,60,0,0,0,0,0,0,0,0,1,0,0
635,48,4.784,0.0,2,5.75,60,0,0,0,0,0,0,0,0,1,0,0
636,48,5.042,0.0,2,5.75,60,0,0,0,0,0,0,0,0,1,0,0
637,48,8.301,0.0,2,5.75,60,0,0,0,0,0,0,0,0,1,0,0
638,48,8.287,0.0,2,5.75,60,0,0,0,0,0,0,0,0,1,0,0
639,48,8.266,0.0,2,5.75,60,0,0,0,0,0,0,0,0,1,0,0
640,48,8.02,0.0,2,5.75,60,0,0,0,0,0,0,0,0,1,0,0
641,48,7.938,0.0,2,5.75,60,0,0,0,0,0,0,0,0,1,0,0
642,48,7.919,0.0,2,5.75,60,0,0,0,0,0,0,0,0,1,0,0
643,48,7.875,0.0,2,5.75,60,0,0,0,0,0,0,0,0,1,0,0
644,49,6.089,0.0,2,5.85,60,0,0,0,0,0,0,0,0,1,0,0
645,49,5.942,0.0,2,5.85,60,0,0,0,0,0,0,0,0,1,0,0
646,49,8.5,0.0,2,5.85,60,0,0,0,0,0,0,0,0,1,0,0
647,49,8.445,3.0,2,5.85,60,0,0,0,0,0,0,0,0,1,0,0
648,49,8.376,3.3,2,5.85,60,0,0,0,0,0,0,0,0,1,0,0
649,49,8.222,3.0,2,5.85,60,0,0,0,0,0,0,0,0,1,0,0
650,49,8.156,3.0,2,5.85,60,0,0,0,0,0,0,0,0,1,0,0
651,49,8.412,2.7,2,5.85,60,0,0,0,0,0,0,0,0,1,0,0
653,49,12.666,1.7,2,5.85,60,0,0,0,0,0,0,0,0,1,0,0
