,VALUE DATE,ID,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,CALLABLE/PUTTABLE,MODIFIED DURATION,EVAL MID PRICE,PRICE_1,PRICE_2,PRICE_3,PRICE_4,PRICE_5,PRICE_6,OUTPUT PRICE
1752,2020-11-01,118,9.866,0.0,2.0,11.5,0,7.0,112.275,111.399,111.279,111.23,110.948,111.012,110.611,111.399
1754,2019-09-01,119,4.038,2.0,2.0,6.35,1,0.557,101.316,101.462,0.0,0.0,0.0,0.0,0.0,101.462
1755,2019-10-01,119,3.944,2.0,2.0,6.35,1,0.482,101.195,101.316,101.462,0.0,0.0,0.0,0.0,101.316
1756,2019-11-01,119,3.94,1.7,2.0,6.35,1,0.414,100.996,101.195,101.316,101.462,0.0,0.0,0.0,101.195
1757,2019-12-01,119,3.808,2.3,2.0,6.35,1,0.331,100.837,100.996,101.195,101.316,101.462,0.0,0.0,100.996
1758,2020-01-01,119,3.763,2.7,2.0,6.35,1,0.247,100.636,100.837,100.996,101.195,101.316,101.462,0.0,100.837
1759,2020-02-01,119,3.651,2.7,2.0,6.35,1,0.161,100.432,100.636,100.837,100.996,101.195,101.316,101.462,100.636
1760,2020-03-01,119,3.505,2.7,2.0,6.35,1,0.086,100.243,100.432,100.636,100.837,100.996,101.195,101.316,100.432
1761,2020-04-01,119,3.41,2.0,2.0,6.35,1,0.005,100.016,100.243,100.432,100.636,100.837,100.996,101.195,100.243
1763,2019-09-01,120,3.828,1.7,2.0,7.5,1,0.317,101.16,101.395,0.0,0.0,0.0,0.0,0.0,101.395
1764,2019-10-01,120,3.765,1.7,2.0,7.5,1,0.242,100.899,101.16,101.395,0.0,0.0,0.0,0.0,101.16
1765,2019-11-01,120,3.698,1.3,2.0,7.5,1,0.159,100.599,100.899,101.16,101.395,0.0,0.0,0.0,100.899
1766,2019-12-01,120,3.686,1.3,2.0,7.5,1,0.075,100.285,100.599,100.899,101.16,101.395,0.0,0.0,100.599
1768,2019-09-01,121,5.624,0.0,2.0,8.0,1,2.087,105.1,104.686,0.0,0.0,0.0,0.0,0.0,104.686
1769,2019-10-01,121,5.609,0.0,2.0,8.0,1,2.012,104.973,105.1,104.686,0.0,0.0,0.0,0.0,105.1
1770,2019-11-01,121,5.529,0.0,2.0,8.0,1,1.93,104.963,104.973,105.1,104.686,0.0,0.0,0.0,104.973
1771,2019-12-01,121,5.183,0.0,2.0,8.0,1,1.852,105.479,104.963,104.973,105.1,104.686,0.0,0.0,104.963
1772,2020-01-01,121,5.146,0.0,2.0,8.0,1,1.838,105.344,105.479,104.963,104.973,105.1,104.686,0.0,105.479
1773,2020-02-01,121,4.994,0.0,2.0,8.0,1,1.754,105.396,105.344,105.479,104.963,104.973,105.1,104.686,105.344
1774,2020-03-01,121,4.92,0.0,2.0,8.0,1,1.68,105.317,105.396,105.344,105.479,104.963,104.973,105.1,105.396
1775,2020-04-01,121,5.54,0.0,2.0,8.0,1,1.594,104.031,105.317,105.396,105.344,105.479,104.963,104.973,105.317
1776,2020-05-01,121,5.409,0.0,2.0,8.0,1,1.507,104.044,104.031,105.317,105.396,105.344,105.479,104.963,104.031
1777,2020-06-01,121,5.237,2.0,2.0,8.0,1,1.434,104.133,104.044,104.031,105.317,105.396,105.344,105.479,104.044
1778,2020-07-01,121,5.116,1.7,2.0,8.0,1,1.407,104.11,104.133,104.044,104.031,105.317,105.396,105.344,104.133
1779,2020-08-01,121,4.918,1.7,2.0,8.0,1,1.32,104.137,104.11,104.133,104.044,104.031,105.317,105.396,104.11
1780,2020-09-01,121,4.936,1.3,2.0,8.0,1,1.242,103.883,104.137,104.11,104.133,104.044,104.031,105.317,104.137
1781,2020-10-01,121,4.9,1.3,2.0,8.0,1,1.162,103.693,103.883,104.137,104.11,104.133,104.044,104.031,103.883
1782,2020-11-01,121,4.814,1.3,2.0,8.0,1,1.077,103.539,103.693,103.883,104.137,104.11,104.133,104.044,103.693
1784,2019-09-01,122,3.931,2.3,2.0,7.5,1,0.476,101.696,101.876,0.0,0.0,0.0,0.0,0.0,101.876
1785,2019-10-01,122,3.896,2.3,2.0,7.5,1,0.4,101.44,101.696,101.876,0.0,0.0,0.0,0.0,101.696
1786,2019-11-01,122,3.872,2.0,2.0,7.5,1,0.317,101.146,101.44,101.696,101.876,0.0,0.0,0.0,101.44
1787,2019-12-01,122,3.794,2.0,2.0,7.5,1,0.234,100.862,101.146,101.44,101.696,101.876,0.0,0.0,101.146
1788,2020-01-01,122,3.655,2.0,2.0,7.5,1,0.151,100.576,100.862,101.146,101.44,101.696,101.876,0.0,100.862
1789,2020-02-01,122,3.575,0.0,2.0,7.5,1,0.065,100.252,100.576,100.862,101.146,101.44,101.696,101.876,100.576
1791,2019-09-01,123,4.067,0.0,2.0,7.5,1,0.587,102.062,102.152,0.0,0.0,0.0,0.0,0.0,102.152
1792,2019-10-01,123,4.023,0.0,2.0,7.5,1,0.512,101.835,102.062,102.152,0.0,0.0,0.0,0.0,102.062
1793,2019-11-01,123,4.009,0.0,2.0,7.5,1,0.446,101.555,101.835,102.062,102.152,0.0,0.0,0.0,101.835
1794,2019-12-01,123,3.957,0.0,2.0,7.5,1,0.363,101.281,101.555,101.835,102.062,102.152,0.0,0.0,101.555
1795,2020-01-01,123,3.871,0.0,2.0,7.5,1,0.28,101.01,101.281,101.555,101.835,102.062,102.152,0.0,101.281
1796,2020-02-01,123,3.697,0.0,2.0,7.5,1,0.194,100.732,101.01,101.281,101.555,101.835,102.062,102.152,101.01
1797,2020-03-01,123,3.562,0.0,2.0,7.5,1,0.118,100.463,100.732,101.01,101.281,101.555,101.835,102.062,100.732
1798,2020-04-01,123,4.027,0.0,2.0,7.5,1,0.038,100.129,100.463,100.732,101.01,101.281,101.555,101.835,100.463
1800,2019-09-01,124,4.152,2.0,2.0,7.48,1,0.667,102.259,102.314,0.0,0.0,0.0,0.0,0.0,102.314
1801,2019-10-01,124,4.101,1.7,2.0,7.48,1,0.592,102.047,102.259,102.314,0.0,0.0,0.0,0.0,102.259
1802,2019-11-01,124,4.076,1.7,2.0,7.48,1,0.509,101.787,102.047,102.259,102.314,0.0,0.0,0.0,102.047
1803,2019-12-01,124,4.027,1.7,2.0,7.48,1,0.443,101.529,101.787,102.047,102.259,102.314,0.0,0.0,101.787
1804,2020-01-01,124,3.96,0.0,2.0,7.48,1,0.36,101.263,101.529,101.787,102.047,102.259,102.314,0.0,101.529
1805,2020-02-01,124,3.819,0.0,2.0,7.48,1,0.274,100.999,101.263,101.529,101.787,102.047,102.259,102.314,101.263
1806,2020-03-01,124,3.663,0.0,2.0,7.48,1,0.199,100.756,100.999,101.263,101.529,101.787,102.047,102.259,100.999
1807,2020-04-01,124,4.069,0.0,2.0,7.48,1,0.118,100.399,100.756,100.999,101.263,101.529,101.787,102.047,100.756
1808,2020-05-01,124,3.962,0.0,2.0,7.48,1,0.03,100.103,100.399,100.756,100.999,101.263,101.529,101.787,100.399
1810,2019-09-01,125,4.406,1.3,2.0,7.45,1,0.905,102.776,102.736,0.0,0.0,0.0,0.0,0.0,102.736
1811,2019-10-01,125,4.35,1.3,2.0,7.45,1,0.83,102.598,102.776,102.736,0.0,0.0,0.0,0.0,102.776
1812,2019-11-01,125,4.302,0.0,2.0,7.45,1,0.747,102.382,102.598,102.776,102.736,0.0,0.0,0.0,102.598
1813,2019-12-01,125,4.215,0.0,2.0,7.45,1,0.664,102.187,102.382,102.598,102.776,102.736,0.0,0.0,102.382
1814,2020-01-01,125,4.158,0.0,2.0,7.45,1,0.581,101.959,102.187,102.382,102.598,102.776,102.736,0.0,102.187
1815,2020-02-01,125,4.015,0.0,2.0,7.45,1,0.496,101.76,101.959,102.187,102.382,102.598,102.776,102.736,101.959
1816,2020-03-01,125,3.924,0.0,2.0,7.45,1,0.438,101.543,101.76,101.959,102.187,102.382,102.598,102.776,101.76
1817,2020-04-01,125,4.393,0.0,2.0,7.45,1,0.357,101.085,101.543,101.76,101.959,102.187,102.382,102.598,101.543
1818,2020-05-01,125,4.258,0.0,2.0,7.45,1,0.268,100.851,101.085,101.543,101.76,101.959,102.187,102.382,101.085
1819,2020-06-01,125,4.182,0.0,2.0,7.45,1,0.193,100.626,100.851,101.085,101.543,101.76,101.959,102.187,100.851
1820,2020-07-01,125,4.089,0.0,2.0,7.45,1,0.113,100.375,100.626,100.851,101.085,101.543,101.76,101.959,100.626
1821,2020-08-01,125,3.85,0.0,2.0,7.45,1,0.024,100.086,100.375,100.626,100.851,101.085,101.543,101.76,100.375
1823,2019-09-01,126,4.131,3.3,2.0,5.8,1,1.609,102.742,102.599,0.0,0.0,0.0,0.0,0.0,102.599
1824,2019-10-01,126,4.025,3.3,2.0,5.8,1,1.534,102.795,102.742,102.599,0.0,0.0,0.0,0.0,102.742
1825,2019-11-01,126,3.996,2.3,2.0,5.8,1,1.451,102.702,102.795,102.742,102.599,0.0,0.0,0.0,102.795
1826,2019-12-01,126,3.985,2.7,2.0,5.8,1,1.411,102.584,102.702,102.795,102.742,102.599,0.0,0.0,102.702
1827,2020-01-01,126,3.952,2.0,2.0,5.8,1,1.328,102.481,102.584,102.702,102.795,102.742,102.599,0.0,102.584
1828,2020-02-01,126,3.827,2.0,2.0,5.8,1,1.243,102.488,102.481,102.584,102.702,102.795,102.742,102.599,102.481
1829,2020-03-01,126,3.607,2.7,2.0,5.8,1,1.169,102.612,102.488,102.481,102.584,102.702,102.795,102.742,102.488
1830,2020-04-01,126,3.736,2.7,2.0,5.8,1,1.088,102.295,102.612,102.488,102.481,102.584,102.702,102.795,102.612
1831,2020-05-01,126,3.498,2.3,2.0,5.8,1,1.0,102.37,102.295,102.612,102.488,102.481,102.584,102.702,102.295
1832,2020-06-01,126,3.34,2.7,2.0,5.8,1,0.951,102.354,102.37,102.295,102.612,102.488,102.481,102.584,102.37
1833,2020-07-01,126,3.317,3.0,2.0,5.8,1,0.87,102.177,102.354,102.37,102.295,102.612,102.488,102.481,102.354
1834,2020-08-01,126,3.193,2.3,2.0,5.8,1,0.782,102.058,102.177,102.354,102.37,102.295,102.612,102.488,102.177
1835,2020-09-01,126,3.088,3.3,2.0,5.8,1,0.704,101.934,102.058,102.177,102.354,102.37,102.295,102.612,102.058
1836,2020-10-01,126,3.022,3.3,2.0,5.8,1,0.623,101.761,101.934,102.058,102.177,102.354,102.37,102.295,101.934
1837,2020-11-01,126,3.026,3.0,2.0,5.8,1,0.537,101.524,101.761,101.934,102.058,102.177,102.354,102.37,101.761
1839,2019-09-01,127,4.193,2.7,2.0,5.5,1,2.115,102.816,102.587,0.0,0.0,0.0,0.0,0.0,102.587
1840,2019-10-01,127,4.073,3.0,2.0,5.5,1,2.041,102.981,102.816,102.587,0.0,0.0,0.0,0.0,102.816
1841,2019-11-01,127,4.043,2.3,2.0,5.5,1,1.959,102.935,102.981,102.816,102.587,0.0,0.0,0.0,102.981
1842,2019-12-01,127,4.034,2.0,2.0,5.5,1,1.875,102.843,102.935,102.981,102.816,102.587,0.0,0.0,102.935
1843,2020-01-01,127,4.01,2.0,2.0,5.5,1,1.841,102.774,102.843,102.935,102.981,102.816,102.587,0.0,102.843
1844,2020-02-01,127,3.884,2.3,2.0,5.5,1,1.757,102.88,102.774,102.843,102.935,102.981,102.816,102.587,102.774
1845,2020-03-01,127,3.652,2.3,2.0,5.5,1,1.684,103.171,102.88,102.774,102.843,102.935,102.981,102.816,102.88
1846,2020-04-01,127,3.845,2.7,2.0,5.5,1,1.601,102.707,103.171,102.88,102.774,102.843,102.935,102.981,103.171
1847,2020-05-01,127,3.568,2.3,2.0,5.5,1,1.515,103.009,102.707,103.171,102.88,102.774,102.843,102.935,102.707
1848,2020-06-01,127,3.437,2.7,2.0,5.5,1,1.44,103.072,103.009,102.707,103.171,102.88,102.774,102.843,103.009
1849,2020-07-01,127,3.419,3.0,2.0,5.5,1,1.397,102.938,103.072,103.009,102.707,103.171,102.88,102.774,103.072
1850,2020-08-01,127,3.239,2.7,2.0,5.5,1,1.309,103.001,102.938,103.072,103.009,102.707,103.171,102.88,102.938
1851,2020-09-01,127,3.122,2.7,2.0,5.5,1,1.232,102.98,103.001,102.938,103.072,103.009,102.707,103.171,103.001
1852,2020-10-01,127,3.071,3.0,2.0,5.5,1,1.151,102.854,102.98,103.001,102.938,103.072,103.009,102.707,102.98
1853,2020-11-01,127,3.044,3.0,2.0,5.5,1,1.065,102.682,102.854,102.98,103.001,102.938,103.072,103.009,102.854
1855,2019-09-01,128,4.36,3.3,2.0,5.4,1,3.626,103.894,103.354,0.0,0.0,0.0,0.0,0.0,103.354
1856,2019-10-01,128,4.223,3.3,2.0,5.4,1,3.554,104.349,103.894,103.354,0.0,0.0,0.0,0.0,103.894
1857,2019-11-01,128,4.213,2.7,2.0,5.4,1,3.562,104.304,104.349,103.894,103.354,0.0,0.0,0.0,104.349
1858,2019-12-01,128,4.209,3.3,2.0,5.4,1,3.479,104.231,104.304,104.349,103.894,103.354,0.0,0.0,104.304
1859,2020-01-01,128,4.194,2.7,2.0,5.4,1,3.396,104.197,104.231,104.304,104.349,103.894,103.354,0.0,104.231
1860,2020-02-01,128,4.023,3.3,2.0,5.4,1,3.314,104.708,104.197,104.231,104.304,104.349,103.894,103.354,104.197
1861,2020-03-01,128,3.772,3.0,2.0,5.4,1,3.245,105.489,104.708,104.197,104.231,104.304,104.349,103.894,104.708
1862,2020-04-01,128,4.205,3.3,2.0,5.4,1,3.154,103.912,105.489,104.708,104.197,104.231,104.304,104.349,105.489
1863,2020-05-01,128,3.845,3.3,2.0,5.4,1,3.154,105.007,103.912,105.489,104.708,104.197,104.231,104.304,103.912
1864,2020-06-01,128,3.763,2.3,2.0,5.4,1,3.08,105.167,105.007,103.912,105.489,104.708,104.197,104.231,105.007
1865,2020-07-01,128,3.747,2.7,2.0,5.4,1,3.0,105.098,105.167,105.007,103.912,105.489,104.708,104.197,105.167
1866,2020-08-01,128,3.475,3.0,2.0,5.4,1,2.916,105.814,105.098,105.167,105.007,103.912,105.489,104.708,105.098
1867,2020-09-01,128,3.394,2.3,2.0,5.4,1,2.84,105.927,105.814,105.098,105.167,105.007,103.912,105.489,105.814
1868,2020-10-01,128,3.326,3.0,2.0,5.4,1,2.76,105.985,105.927,105.814,105.098,105.167,105.007,103.912,105.927
1869,2020-11-01,128,3.297,3.0,2.0,5.4,1,2.743,105.907,105.985,105.927,105.814,105.098,105.167,105.007,105.985
1871,2019-09-01,129,4.432,2.7,2.0,4.88,1,4.23,101.919,101.302,0.0,0.0,0.0,0.0,0.0,101.302
1872,2019-10-01,129,4.3,2.7,2.0,4.88,1,4.159,102.459,101.919,101.302,0.0,0.0,0.0,0.0,101.919
1873,2019-11-01,129,4.297,2.3,2.0,4.88,1,4.076,102.433,102.459,101.919,101.302,0.0,0.0,0.0,102.459
1874,2019-12-01,129,4.294,2.0,2.0,4.88,1,3.993,102.407,102.433,102.459,101.919,101.302,0.0,0.0,102.433
1875,2020-01-01,129,4.281,2.3,2.0,4.88,1,4.005,102.423,102.407,102.433,102.459,101.919,101.302,0.0,102.407
1876,2020-02-01,129,4.109,2.0,2.0,4.88,1,3.924,103.073,102.423,102.407,102.433,102.459,101.919,101.302,102.423
1877,2020-03-01,129,3.873,2.3,2.0,4.88,1,3.856,103.97,103.073,102.423,102.407,102.433,102.459,101.919,103.073
1878,2020-04-01,129,4.369,2.3,2.0,4.88,1,3.761,101.953,103.97,103.073,102.423,102.407,102.433,102.459,103.97
1879,2020-05-01,129,3.987,2.7,2.0,4.88,1,3.683,103.382,101.953,103.97,103.073,102.423,102.407,102.433,101.953
1880,2020-06-01,129,3.913,2.7,2.0,4.88,1,3.61,103.608,103.382,101.953,103.97,103.073,102.423,102.407,103.382
1881,2020-07-01,129,3.888,3.0,2.0,4.88,1,3.613,103.637,103.608,103.382,101.953,103.97,103.073,102.423,103.608
1882,2020-08-01,129,3.619,3.0,2.0,4.88,1,3.531,104.55,103.637,103.608,103.382,101.953,103.97,103.073,103.637
1883,2020-09-01,129,3.56,3.0,2.0,4.88,1,3.454,104.676,104.55,103.637,103.608,103.382,101.953,103.97,104.55
1884,2020-10-01,129,3.439,2.7,2.0,4.88,1,3.376,105.015,104.676,104.55,103.637,103.608,103.382,101.953,104.676
1885,2020-11-01,129,3.413,3.0,2.0,4.88,1,3.291,104.996,105.015,104.676,104.55,103.637,103.608,103.382,105.015
1887,2019-09-01,130,3.543,0.0,2.0,3.8,0,0.75,100.19,100.131,0.0,0.0,0.0,0.0,0.0,100.131
1888,2019-10-01,130,3.506,0.0,2.0,3.8,0,0.675,100.196,100.19,100.131,0.0,0.0,0.0,0.0,100.19
1889,2019-11-01,130,3.496,0.0,2.0,3.8,0,0.591,100.179,100.196,100.19,100.131,0.0,0.0,0.0,100.196
1890,2019-12-01,130,3.466,0.0,2.0,3.8,0,0.508,100.172,100.179,100.196,100.19,100.131,0.0,0.0,100.179
1891,2020-01-01,130,3.434,0.0,2.0,3.8,0,0.436,100.156,100.172,100.179,100.196,100.19,100.131,0.0,100.172
1892,2020-02-01,130,3.294,0.0,2.0,3.8,0,0.351,100.171,100.156,100.172,100.179,100.196,100.19,100.131,100.156
1893,2020-03-01,130,3.062,2.0,2.0,3.8,0,0.276,100.196,100.171,100.156,100.172,100.179,100.196,100.19,100.171
1894,2020-04-01,130,3.0,1.7,2.0,3.8,0,0.195,100.149,100.196,100.171,100.156,100.172,100.179,100.196,100.196
1895,2020-05-01,130,2.829,1.7,2.0,3.8,0,0.105,100.098,100.149,100.196,100.171,100.156,100.172,100.179,100.149
1896,2020-06-01,130,2.577,1.3,2.0,3.8,0,0.029,100.034,100.098,100.149,100.196,100.171,100.156,100.172,100.098
1898,2019-09-01,131,4.545,0.0,2.0,4.9,0,0.339,100.108,100.165,0.0,0.0,0.0,0.0,0.0,100.165
1899,2019-10-01,131,4.524,0.0,2.0,4.9,0,0.264,100.086,100.108,100.165,0.0,0.0,0.0,0.0,100.108
1900,2019-11-01,131,4.528,0.0,2.0,4.9,0,0.181,100.054,100.086,100.108,100.165,0.0,0.0,0.0,100.086
1901,2019-12-01,131,4.45,0.0,2.0,4.9,0,0.097,100.035,100.054,100.086,100.108,100.165,0.0,0.0,100.054
1902,2020-01-01,131,4.376,0.0,2.0,4.9,0,0.012,100.005,100.035,100.054,100.086,100.108,100.165,0.0,100.035
1904,2019-09-01,132,3.651,0.0,2.0,4.6,0,0.68,100.651,100.673,0.0,0.0,0.0,0.0,0.0,100.673
1905,2019-10-01,132,3.543,0.0,2.0,4.6,0,0.605,100.645,100.651,100.673,0.0,0.0,0.0,0.0,100.651
1906,2019-11-01,132,3.577,0.0,2.0,4.6,0,0.522,100.539,100.645,100.651,100.673,0.0,0.0,0.0,100.645
1907,2019-12-01,132,3.519,0.0,2.0,4.6,0,0.438,100.481,100.539,100.645,100.651,100.673,0.0,0.0,100.539
1908,2020-01-01,132,3.456,0.0,2.0,4.6,0,0.355,100.415,100.481,100.539,100.645,100.651,100.673,0.0,100.481
1909,2020-02-01,132,3.367,0.0,2.0,4.6,0,0.269,100.344,100.415,100.481,100.539,100.645,100.651,100.673,100.415
1910,2020-03-01,132,3.165,0.0,2.0,4.6,0,0.2,100.29,100.344,100.415,100.481,100.539,100.645,100.651,100.344
1911,2020-04-01,132,3.152,0.0,2.0,4.6,0,0.119,100.174,100.29,100.344,100.415,100.481,100.539,100.645,100.29
1912,2020-05-01,132,2.978,0.0,2.0,4.6,0,0.03,100.049,100.174,100.29,100.344,100.415,100.481,100.539,100.174
1914,2019-09-01,133,4.705,2.0,2.0,5.0,0,1.278,100.374,100.394,0.0,0.0,0.0,0.0,0.0,100.394
1915,2019-10-01,133,4.693,2.0,2.0,5.0,0,1.203,100.366,100.374,100.394,0.0,0.0,0.0,0.0,100.374
1916,2019-11-01,133,4.691,0.0,2.0,5.0,0,1.12,100.345,100.366,100.374,100.394,0.0,0.0,0.0,100.366
1917,2019-12-01,133,4.614,0.0,2.0,5.0,0,1.037,100.404,100.345,100.366,100.374,100.394,0.0,0.0,100.345
1918,2020-01-01,133,4.543,0.0,2.0,5.0,0,0.954,100.447,100.404,100.345,100.366,100.374,100.394,0.0,100.404
1919,2020-02-01,133,4.446,0.0,2.0,5.0,0,0.897,100.495,100.447,100.404,100.345,100.366,100.374,100.394,100.447
1920,2020-03-01,133,4.253,0.0,2.0,5.0,0,0.822,100.613,100.495,100.447,100.404,100.345,100.366,100.374,100.495
1921,2020-04-01,133,4.319,0.0,2.0,5.0,0,0.742,100.504,100.613,100.495,100.447,100.404,100.345,100.366,100.613
1922,2020-05-01,133,4.105,0.0,2.0,5.0,0,0.654,100.588,100.504,100.613,100.495,100.447,100.404,100.345,100.504
1923,2020-06-01,133,3.902,0.0,2.0,5.0,0,0.579,100.644,100.588,100.504,100.613,100.495,100.447,100.404,100.588
1924,2020-07-01,133,3.876,0.0,2.0,5.0,0,0.499,100.573,100.644,100.588,100.504,100.613,100.495,100.447,100.644
1925,2020-08-01,133,3.688,0.0,2.0,5.0,0,0.422,100.548,100.573,100.644,100.588,100.504,100.613,100.495,100.573
1926,2020-09-01,133,3.622,0.0,2.0,5.0,0,0.345,100.466,100.548,100.573,100.644,100.588,100.504,100.613,100.548
1927,2020-10-01,133,3.615,0.0,2.0,5.0,0,0.265,100.355,100.466,100.548,100.573,100.644,100.588,100.504,100.466
1928,2020-11-01,133,3.475,0.0,2.0,5.0,0,0.178,100.262,100.355,100.466,100.548,100.573,100.644,100.588,100.355
1930,2019-09-01,134,3.609,1.3,2.0,4.35,0,1.867,101.42,101.155,0.0,0.0,0.0,0.0,0.0,101.155
1931,2019-10-01,134,3.524,0.0,2.0,4.35,0,1.837,101.527,101.42,101.155,0.0,0.0,0.0,0.0,101.42
1932,2019-11-01,134,3.522,0.0,2.0,4.35,0,1.753,101.464,101.527,101.42,101.155,0.0,0.0,0.0,101.527
1933,2019-12-01,134,3.517,0.0,2.0,4.35,0,1.67,101.406,101.464,101.527,101.42,101.155,0.0,0.0,101.464
1934,2020-01-01,134,3.476,0.0,2.0,4.35,0,1.587,101.407,101.406,101.464,101.527,101.42,101.155,0.0,101.406
1935,2020-02-01,134,3.359,0.0,2.0,4.35,0,1.502,101.518,101.407,101.406,101.464,101.527,101.42,101.155,101.407
1936,2020-03-01,134,3.166,2.0,2.0,4.35,0,1.428,101.735,101.518,101.407,101.406,101.464,101.527,101.42,101.518
1937,2020-04-01,134,3.474,1.7,2.0,4.35,0,1.373,101.209,101.735,101.518,101.407,101.406,101.464,101.527,101.735
1938,2020-05-01,134,3.12,2.0,2.0,4.35,0,1.287,101.596,101.209,101.735,101.518,101.407,101.406,101.464,101.209
1939,2020-06-01,134,2.894,1.7,2.0,4.35,0,1.213,101.787,101.596,101.209,101.735,101.518,101.407,101.406,101.596
1940,2020-07-01,134,2.898,2.7,2.0,4.35,0,1.132,101.668,101.787,101.596,101.209,101.735,101.518,101.407,101.787
1941,2020-08-01,134,2.597,2.3,2.0,4.35,0,1.044,101.868,101.668,101.787,101.596,101.209,101.735,101.518,101.668
1942,2020-09-01,134,2.523,2.7,2.0,4.35,0,0.966,101.81,101.868,101.668,101.787,101.596,101.209,101.735,101.868
1943,2020-10-01,134,2.5,3.0,2.0,4.35,0,0.91,101.691,101.81,101.868,101.668,101.787,101.596,101.209,101.81
1944,2020-11-01,134,2.457,2.7,2.0,4.35,0,0.823,101.569,101.691,101.81,101.868,101.668,101.787,101.596,101.691
1946,2020-08-01,135,2.649,0.0,2.0,3.12,0,2.71,101.286,100.044,0.0,0.0,0.0,0.0,0.0,100.044
1947,2020-09-01,135,2.568,0.0,2.0,3.12,0,2.632,101.469,101.286,100.044,0.0,0.0,0.0,0.0,101.286
1948,2020-10-01,135,2.535,0.0,2.0,3.12,0,2.552,101.513,101.469,101.286,100.044,0.0,0.0,0.0,101.469
1949,2020-11-01,135,2.464,0.0,2.0,3.12,0,2.466,101.646,101.513,101.469,101.286,100.044,0.0,0.0,101.513
1951,2020-11-01,136,3.056,0.0,2.0,3.1,0,2.685,100.116,100.021,0.0,0.0,0.0,0.0,0.0,100.021
1953,2019-09-01,137,3.651,0.0,2.0,4.75,0,0.677,100.75,100.785,0.0,0.0,0.0,0.0,0.0,100.785
1954,2019-10-01,137,3.543,0.0,2.0,4.75,0,0.602,100.734,100.75,100.785,0.0,0.0,0.0,0.0,100.75
1955,2019-11-01,137,3.577,0.0,2.0,4.75,0,0.519,100.618,100.734,100.75,100.785,0.0,0.0,0.0,100.734
1956,2019-12-01,137,3.519,0.0,2.0,4.75,0,0.436,100.548,100.618,100.734,100.75,100.785,0.0,0.0,100.618
1957,2020-01-01,137,3.456,0.0,2.0,4.75,0,0.361,100.472,100.548,100.618,100.734,100.75,100.785,0.0,100.548
1958,2020-02-01,137,3.367,0.0,2.0,4.75,0,0.275,100.382,100.472,100.548,100.618,100.734,100.75,100.785,100.472
1959,2020-03-01,137,3.165,0.0,2.0,4.75,0,0.2,100.317,100.382,100.472,100.548,100.618,100.734,100.75,100.382
1960,2020-04-01,137,3.152,0.0,2.0,4.75,0,0.119,100.19,100.317,100.382,100.472,100.548,100.618,100.734,100.317
1961,2020-05-01,137,2.978,0.0,2.0,4.75,0,0.03,100.053,100.19,100.317,100.382,100.472,100.548,100.618,100.19
1963,2019-09-01,138,3.651,0.0,2.0,4.75,0,0.677,100.749,100.784,0.0,0.0,0.0,0.0,0.0,100.784
1964,2019-10-01,138,3.543,0.0,2.0,4.75,0,0.602,100.734,100.749,100.784,0.0,0.0,0.0,0.0,100.749
1965,2019-11-01,138,3.577,0.0,2.0,4.75,0,0.518,100.617,100.734,100.749,100.784,0.0,0.0,0.0,100.734
1966,2019-12-01,138,3.519,0.0,2.0,4.75,0,0.435,100.549,100.617,100.734,100.749,100.784,0.0,0.0,100.617
1967,2020-01-01,138,3.456,0.0,2.0,4.75,0,0.361,100.47,100.549,100.617,100.734,100.749,100.784,0.0,100.549
1968,2020-02-01,138,3.367,0.0,2.0,4.75,0,0.275,100.381,100.47,100.549,100.617,100.734,100.749,100.784,100.47
1969,2020-03-01,138,3.165,0.0,2.0,4.75,0,0.2,100.316,100.381,100.47,100.549,100.617,100.734,100.749,100.381
1970,2020-04-01,138,3.152,0.0,2.0,4.75,0,0.119,100.189,100.316,100.381,100.47,100.549,100.617,100.734,100.316
1971,2020-05-01,138,2.978,0.0,2.0,4.75,0,0.03,100.052,100.189,100.316,100.381,100.47,100.549,100.617,100.189
1973,2019-09-01,139,4.883,0.0,2.0,5.1,0,2.167,100.468,100.472,0.0,0.0,0.0,0.0,0.0,100.472
1974,2019-10-01,139,4.887,0.0,2.0,5.1,0,2.092,100.444,100.468,100.472,0.0,0.0,0.0,0.0,100.468
1975,2019-11-01,139,4.871,0.0,2.0,5.1,0,2.01,100.461,100.444,100.468,100.472,0.0,0.0,0.0,100.444
1976,2019-12-01,139,4.786,0.0,2.0,5.1,0,1.928,100.614,100.461,100.444,100.468,100.472,0.0,0.0,100.461
1977,2020-01-01,139,4.732,2.7,2.0,5.1,0,1.845,100.697,100.614,100.461,100.444,100.468,100.472,0.0,100.614
1978,2020-02-01,139,4.625,2.3,2.0,5.1,0,1.811,100.862,100.697,100.614,100.461,100.444,100.468,100.472,100.697
1979,2020-03-01,139,4.441,2.3,2.0,5.1,0,1.738,101.152,100.862,100.697,100.614,100.461,100.444,100.468,100.862
1980,2020-04-01,139,4.654,3.3,2.0,5.1,0,1.656,100.741,101.152,100.862,100.697,100.614,100.461,100.444,101.152
1981,2020-05-01,139,4.351,2.7,2.0,5.1,0,1.57,101.192,100.741,101.152,100.862,100.697,100.614,100.461,100.741
