,EVAL MID PRICE
9091,103.295
9092,103.768
9093,103.668
9094,103.578
9095,103.648
9096,104.203
9097,104.648
9098,103.224
9099,104.445
9100,104.759
9101,104.826
9102,105.528
9103,105.591
9104,105.451
9105,105.419
9106,103.332
9107,104.006
9108,103.84
9109,103.721
9110,103.664
9111,104.088
9112,104.736
9113,103.399
9114,104.607
9115,104.934
9116,104.796
9117,105.785
9118,105.842
9119,105.66
9120,105.741
9121,101.389
9122,101.888
9123,101.652
9124,101.717
9125,101.8
9126,102.451
9127,102.726
9128,101.243
9129,101.93
9130,102.264
9131,101.879
9132,102.111
9133,102.121
9134,102.126
9135,102.126
9136,103.199
9137,103.893
9138,103.64
9139,103.498
9140,103.673
9141,104.21
9142,104.648
9143,103.008
9144,104.351
9145,104.684
9146,104.615
9147,105.503
9148,105.587
9149,105.692
9150,105.65
9151,103.274
9152,103.944
9153,103.702
9154,103.577
9155,103.743
9156,104.28
9157,104.7
9158,103.065
9159,104.494
9160,104.82
9161,104.702
9162,105.672
9163,105.724
9164,105.744
9165,105.689
9166,103.95
9167,104.881
9168,104.618
9169,104.407
9170,104.379
9171,105.072
9172,105.969
9173,104.033
9174,105.755
9175,106.115
9176,105.894
9177,106.664
9178,106.794
9179,106.718
9180,106.797
9181,102.986
9182,103.979
9183,103.772
9184,103.546
9185,103.561
9186,104.398
9187,105.349
9188,103.075
9189,104.968
9190,105.355
9191,105.319
9192,106.7
9193,106.763
9194,107.067
9195,106.935
9196,102.782
9197,103.991
9198,103.555
9199,103.332
9200,103.309
9201,104.131
9202,104.58
9203,102.466
9204,104.468
9205,104.841
9206,104.629
9207,105.665
9208,105.471
9209,105.588
9210,105.601
9211,105.872
9212,106.813
9213,106.431
9214,106.191
9215,106.326
9216,107.401
9217,108.15
9218,105.865
9219,108.143
9220,108.332
9221,108.282
9222,109.436
9223,109.512
9224,109.563
9225,109.584
9226,106.396
9227,107.402
9228,106.951
9229,106.738
9230,106.863
9231,108.101
9232,108.927
9233,106.194
9234,108.859
9235,109.01
9236,108.938
9237,110.197
9238,110.299
9239,110.395
9240,110.42
9241,99.24
9242,99.967
9243,99.57
9244,99.807
9245,100.264
9246,101.87
9247,102.561
9248,99.023
9249,100.934
9250,103.768
9251,103.785
9252,104.237
9253,104.203
9254,104.324
9255,104.386
9256,108.614
9257,109.509
9258,108.796
9259,108.279
9260,108.47
9261,110.162
9262,110.764
9263,107.264
9264,110.219
9265,110.516
9266,110.363
9267,111.288
9268,111.447
9269,112.061
9270,111.893
9271,109.348
9272,110.27
9273,109.483
9274,108.95
9275,109.169
9276,111.038
9277,111.681
9278,107.735
9279,111.03
9280,111.323
9281,111.219
9282,112.195
9283,112.363
9284,112.972
9285,112.813
9286,108.417
9287,109.621
9288,108.939
9289,96.217
9290,96.815
9291,98.56
9292,100.189
9293,96.484
9294,98.363
9295,98.794
9296,98.259
9297,98.222
9298,98.203
9299,98.363
9301,104.698
9302,106.584
9303,105.654
9304,105.026
9305,105.094
9306,106.642
9307,108.906
9308,104.153
9309,107.546
9310,108.604
9311,108.364
9312,109.944
9313,110.237
9314,109.883
9315,110.033
9316,106.003
9317,106.744
9318,106.018
9319,105.798
9320,105.973
9321,107.558
9322,106.939
9323,102.651
9324,105.827
9325,106.138
9326,105.934
9327,106.909
9328,107.004
9329,107.141
9330,107.232
9331,106.965
9332,108.209
9333,107.427
9334,107.105
9335,107.231
9336,109.229
9337,110.021
9338,105.034
9339,109.229
9340,109.564
9341,109.398
9342,111.435
9343,111.703
9344,111.963
9345,112.039
9346,107.238
9347,108.461
9348,107.728
9349,107.734
9350,107.814
9351,109.719
9352,110.585
9353,105.63
9354,109.779
9355,110.167
9356,109.925
9357,111.951
9358,111.926
9359,112.153
9360,112.22
9361,107.946
9362,108.61
9363,108.002
9364,107.692
9365,107.63
9366,109.592
9367,110.458
9368,105.208
9369,109.326
9370,109.678
9371,109.418
9372,112.85
9373,113.293
9374,113.255
9375,113.136
9376,108.408
9377,109.071
9378,108.459
9379,108.112
9380,108.033
9381,110.09
9382,110.962
9383,105.407
9384,109.632
9385,110.063
9386,109.766
9387,113.49
9388,113.985
9389,113.832
9390,113.733
9391,109.552
9392,112.717
9393,112.074
9394,112.339
9395,112.38
9396,114.191
9397,115.429
9398,110.923
9399,115.164
9400,115.285
9401,114.977
9402,116.964
9403,116.926
9404,116.941
9405,116.569
9406,110.142
9407,113.395
9408,112.773
9409,112.953
9410,112.947
9411,114.931
9412,116.228
9413,111.452
9414,115.816
9415,116.002
9416,115.687
9417,117.641
9418,117.614
9419,117.604
9420,117.335
9421,103.038
9422,104.184
9423,103.637
9424,103.818
9425,104.334
9426,106.376
9427,107.453
9428,102.459
9429,105.998
9430,106.466
9431,106.405
9432,108.129
9433,108.331
9434,108.609
9435,108.691
9436,106.986
9437,108.172
9438,107.789
9439,108.015
9440,108.096
9441,110.23
9442,111.018
9443,105.735
9444,109.951
9445,110.448
9446,110.267
9447,111.806
9448,112.28
9449,112.454
9450,112.525
9451,104.298
9452,105.094
9453,104.407
9454,104.486
9455,104.634
9456,106.699
9457,107.703
9458,102.852
9459,106.903
9460,107.42
9461,107.14
9462,109.335
9463,109.693
9464,109.895
9465,109.98
9466,104.424
9467,105.267
9468,104.557
9469,104.649
9470,104.775
9471,106.916
9472,107.964
9473,102.938
9474,106.999
9475,107.596
9476,107.263
9477,109.603
9478,110.099
9479,110.2
9480,110.279
9481,102.462
9482,104.679
9483,103.222
9484,102.75
9485,102.822
9486,105.598
9487,107.925
9488,101.18
9489,106.121
9490,106.93
9491,106.465
9492,109.412
9493,109.61
9494,108.638
9495,109.071
9496,101.727
9497,100.895
9498,100.98
9499,101.078
9500,103.397
9501,104.455
9502,98.872
9503,103.031
9504,103.725
9505,103.59
9506,105.614
9507,106.311
9508,106.242
9509,106.343
9510,101.795
9511,101.85
9512,103.971
9513,105.029
9514,99.405
9515,103.683
9516,104.371
9517,104.226
9518,107.678
9519,108.252
9520,108.637
9521,110.045
9522,101.547
9523,102.299
9524,102.163
9525,102.296
9526,99.972
9527,101.512
9528,101.568
9529,101.072
9530,100.656
9531,100.172
9532,101.512
9533,101.381
9534,101.241
9535,101.025
9536,100.666
9537,100.481
9538,100.314
9539,100.1
9540,104.414
9541,103.956
9542,103.602
9543,103.097
9544,102.153
9545,101.647
9546,101.218
9547,100.704
9548,100.141
9549,103.107
9550,103.836
9551,103.631
9552,103.275
9553,103.251
9554,103.499
9555,104.311
9556,103.002
9557,103.66
9558,103.765
9559,103.668
9560,104.398
9561,104.528
9562,104.32
9563,104.341
9564,103.904
9565,104.577
9566,104.103
9567,103.902
9568,103.805
9569,104.224
9570,105.08
9571,103.668
9572,104.732
9573,104.909
9574,104.742
9575,105.343
9576,105.501
9577,105.284
9578,105.316
9579,104.439
9580,105.07
9581,104.925
9582,104.746
9583,104.624
9584,104.99
9585,105.586
9586,104.414
9587,105.461
9588,105.755
9589,105.622
9590,106.401
9591,106.445
9592,106.427
9593,106.283
9594,102.353
9595,103.314
9596,102.823
9597,102.568
9598,102.598
9599,103.245
9600,104.262
9601,102.418
9602,104.053
9603,104.304
9604,104.078
9605,104.915
9606,105.171
9607,104.922
9608,105.037
9609,102.72
9610,103.535
9611,103.198
9612,102.856
9613,102.724
9614,103.477
9615,104.461
9616,102.665
9617,104.226
9618,104.563
9619,104.225
9620,105.857
9621,105.942
9622,105.644
9623,105.76
9624,105.178
9625,106.174
9626,106.059
9627,105.877
9628,105.777
9629,106.508
9630,106.961
9631,105.603
9632,106.731
9633,107.024
9634,106.874
9635,107.552
9636,107.488
9637,107.433
9638,107.386
9639,103.672
9640,104.7
9641,104.048
9642,103.748
9643,103.854
9644,104.504
9645,105.05
9646,103.518
9647,104.84
9648,105.281
9649,105.087
9650,106.066
9651,106.155
9652,106.188
9653,106.32
9654,102.407
9655,103.541
9656,103.068
9657,102.733
9658,102.777
9659,103.533
9660,104.691
9661,102.556
9662,104.527
9663,104.796
9664,104.52
9665,105.493
9666,105.784
9667,105.497
9668,105.635
9669,102.277
9670,102.737
9671,102.58
9672,102.49
9673,102.365
9674,102.646
9675,103.172
9676,102.411
9677,103.061
9678,103.346
9679,103.138
9680,103.725
9681,103.811
9682,103.611
9683,103.593
9684,102.371
9685,102.798
9686,102.728
9687,102.675
9688,102.618
9689,102.843
9690,103.266
9691,102.547
9692,103.157
9693,103.446
9694,103.279
9695,103.709
9696,103.781
9697,103.573
9698,103.541
9699,102.697
9700,103.091
9701,103.017
9702,102.958
9703,102.979
9704,103.169
9705,103.515
9706,102.785
9707,103.384
9708,103.612
9709,103.483
9710,103.85
9711,103.857
9712,103.741
9713,103.644
9714,102.875
9715,103.233
9716,103.171
9717,103.1
9718,103.172
9719,103.356
9720,103.641
9721,102.887
9722,103.508
9723,103.678
9724,103.589
9725,103.929
9726,103.918
9727,103.791
9728,103.658
9729,101.696
9730,102.948
9731,102.448
9732,102.097
9733,102.191
9734,103.012
9735,104.231
9736,101.912
9737,104.142
9738,104.406
9739,104.107
9740,105.206
9741,105.535
9742,105.207
9743,105.395
9744,104.756
9745,105.542
9746,105.217
9747,104.991
9748,105.144
9749,105.881
9750,106.368
9751,104.303
9752,106.074
9753,106.414
9754,106.227
9755,107.417
9756,107.479
9757,107.529
9758,107.488
9759,104.372
9760,105.007
9761,104.762
9762,104.618
9763,104.676
9764,105.576
9765,106.144
9766,104.136
9767,105.867
9768,106.216
9769,106.346
9770,107.332
9771,107.394
9772,107.3
9773,107.295
9774,101.727
9775,103.182
9776,102.744
9777,102.254
9778,102.323
9779,102.948
9780,104.545
9781,101.699
9782,103.399
9783,103.409
9784,103.46
9785,105.032
9786,105.27
9787,105.028
9788,105.207
9789,103.988
9790,104.885
9791,104.522
9792,104.269
9793,104.464
9794,105.34
9795,105.893
9796,103.596
9797,105.362
9798,105.727
9799,105.562
9800,106.736
9801,106.889
9802,107.098
9803,107.095
9804,102.497
9805,103.903
9806,103.313
9807,102.915
9808,102.983
9809,103.968
9810,105.193
9811,102.476
9812,105.225
9813,105.461
9814,105.083
9815,106.432
9816,106.798
9817,106.336
9818,106.555
9819,102.335
9820,103.406
9821,103.176
9822,102.99
9823,103.047
9824,104.029
9825,105.077
9826,102.492
9827,104.642
9828,105.061
9829,105.053
9830,106.559
9831,106.66
9832,106.943
9833,106.86
9834,104.963
9835,106.104
9836,105.723
9837,105.459
9838,105.47
9839,106.427
9840,107.522
9841,104.844
9842,107.151
9843,107.564
9844,107.292
9845,108.098
9846,108.298
9847,108.24
9848,108.362
9849,103.704
9850,104.856
9851,104.528
9852,104.37
9853,104.419
9854,105.548
9855,106.745
9856,103.671
9857,106.18
9858,106.611
9859,106.608
9860,108.225
9861,108.349
9862,108.619
9863,108.558
9864,102.948
9865,104.378
9866,103.821
9867,103.558
9868,103.55
9869,104.781
9870,105.294
9871,102.464
9872,105.179
9873,105.54
9874,105.267
9875,106.541
9876,106.042
9877,106.238
9878,106.267
9879,107.03
9880,108.671
9881,107.831
9882,107.363
9883,107.327
9884,108.541
9885,109.952
9886,106.212
9887,109.884
9888,109.977
9889,109.685
9890,111.412
9891,111.813
9892,111.103
9893,111.354
9894,107.367
9895,108.469
9896,107.896
9897,107.746
9898,107.887
9899,109.461
9900,110.437
9901,106.617
9902,110.103
9903,110.247
9904,110.215
9905,111.685
9906,111.831
9907,112.027
9908,112.087
9909,106.886
9910,107.946
9911,107.426
9912,107.243
9913,107.386
9914,108.783
9915,109.684
9916,106.439
9917,109.487
9918,109.629
9919,109.582
9920,110.96
9921,111.081
9922,111.231
9923,111.266
9924,105.288
9925,106.885
9926,106.189
9927,105.66
9928,105.587
9929,106.941
9930,108.745
9931,104.344
9932,108.508
9933,108.59
9934,108.273
9935,110.438
9936,110.936
9937,110.061
9938,110.447
9939,98.661
9940,99.426
9941,98.936
9942,99.233
9943,99.848
9944,101.703
9945,102.588
9946,98.387
9947,100.559
9948,103.978
9949,104.001
9950,104.531
9951,104.497
9952,104.641
9953,104.724
9954,106.367
9955,107.29
9956,106.697
9957,107.116
9958,106.855
9959,108.601
9960,109.704
9961,105.366
9962,109.781
9963,110.087
9964,110.075
9965,111.372
9966,112.564
9967,112.97
9968,113.018
9969,110.005
9970,110.992
9971,110.134
9972,109.568
9973,109.768
9974,111.852
9975,112.541
9976,108.16
9977,111.732
9978,112.043
9979,111.925
9980,113.064
9981,113.231
9982,113.824
9983,113.657
9984,110.645
9985,111.674
9986,110.75
9987,110.187
9988,110.384
9989,112.675
9990,113.424
9991,108.616
9992,112.384
9993,112.725
9994,112.595
9995,113.914
9996,114.104
9997,114.655
9998,114.518
9999,109.573
10000,110.878
10001,110.092
10002,95.093
10003,95.886
10004,97.837
10005,99.702
10006,95.512
10007,97.546
10008,98.035
10009,97.612
10010,97.626
10011,97.623
10012,97.771
10013,106.976
10014,107.756
10015,106.981
10016,106.683
10017,106.808
10018,108.603
10019,107.868
10020,102.966
10021,106.374
10022,106.78
10023,106.541
10024,107.671
10025,107.805
10026,107.901
10027,108.004
10028,107.93
10029,109.24
10030,108.381
10031,108.018
10032,108.088
10033,110.326
10034,111.267
10035,105.747
10036,110.073
10037,110.59
10038,110.402
10039,112.772
10040,113.15
10041,113.222
10042,113.285
10043,108.198
10044,109.49
10045,108.762
10046,108.807
10047,108.859
10048,110.765
10049,111.736
10050,106.27
10051,110.552
10052,111.095
10053,110.794
10054,113.137
10055,113.189
10056,113.435
10057,113.496
10058,108.955
10059,109.594
10060,109.006
10061,108.59
10062,108.425
10063,110.563
10064,111.509
10065,105.682
10066,109.977
10067,110.484
10068,110.194
10069,114.191
10070,114.739
10071,114.449
10072,114.348
10073,109.601
10074,110.218
10075,109.633
10076,109.179
10077,109.004
10078,111.187
10079,112.157
10080,106.124
10081,110.361
10082,110.965
10083,110.667
10084,114.931
10085,115.533
10086,115.124
10087,115.033
10088,110.736
10089,114.074
10090,113.413
10091,113.565
10092,113.521
10093,115.685
10094,117.08
10095,112.015
10096,116.455
10097,116.718
10098,116.372
10099,118.549
10100,118.414
10101,118.259
10102,118.096
10103,111.364
10104,114.746
10105,114.008
10106,114.19
10107,114.06
10108,116.416
10109,117.876
10110,112.573
10111,117.08
10112,117.416
10113,117.062
10114,119.383
10115,119.191
10116,118.987
10117,118.811
10118,103.557
10119,104.765
10120,104.224
10121,104.382
10122,104.907
10123,107.146
10124,108.318
10125,102.868
10126,106.384
10127,107.004
10128,106.928
10129,108.958
10130,109.261
10131,109.369
10132,109.439
10133,107.493
10134,108.768
10135,108.388
10136,108.563
10137,108.617
10138,110.937
10139,111.819
10140,106.086
10141,110.372
10142,111.017
10143,110.825
10144,112.609
10145,113.209
10146,113.23
10147,113.284
10148,104.592
10149,105.499
10150,104.774
10151,104.878
10152,105.028
10153,107.244
10154,108.318
10155,103.104
10156,107.209
10157,107.864
10158,107.513
10159,109.985
10160,110.589
10161,110.592
10162,110.657
10163,104.78
10164,105.709
10165,104.945
10166,105.055
10167,105.188
10168,107.473
10169,108.596
10170,103.181
10171,107.329
10172,108.027
10173,107.741
10174,110.336
10175,111.035
10176,110.942
10177,111.006
10178,102.711
10179,105.066
10180,103.408
10181,102.931
10182,103.07
10183,106.122
10184,108.587
10185,101.181
10186,106.503
10187,107.337
10188,106.841
10189,109.98
10190,110.243
10191,109.054
10192,109.675
10193,101.821
10194,100.901
10195,100.974
10196,101.01
10197,103.452
10198,104.597
10199,98.578
10200,102.862
10201,103.625
10202,103.538
10203,105.661
10204,106.425
10205,106.234
10206,106.352
10207,101.948
10208,101.983
10209,104.157
10210,105.312
10211,99.198
10212,103.649
10213,104.399
10214,104.309
10215,107.982
10216,108.662
10217,109.078
10218,110.711
10219,99.761
10220,101.17
10221,103.788
10222,105.651
10223,99.198
10224,104.05
10225,105.024
10226,104.837
10227,107.107
10228,107.658
10229,107.465
10230,107.639
10231,99.999
10232,104.759
10233,107.04
10234,101.776
10235,107.104
10236,107.677
10237,107.463
10238,110.433
10239,111.023
10240,111.183
10241,111.161
10242,101.673
10243,102.458
10244,102.249
10245,102.411
10246,99.742
10247,101.553
10248,101.513
10249,101.034
10250,100.634
10251,100.166
10252,101.857
10253,101.454
10254,101.122
10255,100.722
10256,101.554
10257,101.063
10258,100.651
10259,100.171
10260,104.338
10261,103.889
10262,103.542
10263,103.045
10264,102.117
10265,101.62
10266,101.198
10267,100.693
10268,100.139
10269,104.376
10270,103.923
10271,103.572
10272,103.071
10273,102.135
10274,101.633
10275,101.208
10276,100.698
10277,100.14
10278,107.043
10279,106.671
10280,106.363
10281,105.893
10282,105.04
10283,104.607
10284,104.265
10285,103.729
10286,103.3
10287,102.908
10288,102.381
10289,101.841
10290,101.327
10291,100.77
10292,100.186
10293,103.469
10294,103.504
10295,103.411
10296,103.234
10297,102.959
10298,102.872
10299,102.918
10300,102.589
10301,102.577
10302,102.576
10303,102.345
10304,102.245
10305,102.047
10306,101.781
10307,101.539
10308,103.469
10309,103.504
10310,103.411
10311,103.234
10312,102.959
10313,102.872
10314,102.918
10315,102.589
10316,102.577
