VALUE DATE,ID,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,REMAINING_TENURE_INT,CALLABLE/PUTTABLE,MODIFIED DURATION,EVAL MID PRICE
2019-09-03,213,3.969,0.0,2,4.8,3,0,0.046,100.034
2019-08-01,214,3.382,3.0,2,4.82,3,0,0.173,100.24
2019-09-03,214,3.3,2.3,2,4.82,3,0,0.083,100.121
2019-10-01,214,3.234,2.0,2,4.82,3,0,0.007,100.01
2019-08-01,215,3.422,1.7,2,4.15,3,0,0.246,100.17
2019-09-03,215,3.337,3.3,2,4.15,3,0,0.157,100.12
2019-10-01,215,3.315,3.0,2,4.15,3,0,0.081,100.063
2019-11-01,215,3.256,2.7,2,4.15,3,0,0.0,100.0
2019-08-01,216,4.383,1.3,2,4.8,6,0,0.439,100.178
2019-09-03,216,4.266,1.3,2,4.8,6,0,0.352,100.178
2019-10-01,216,4.175,2.7,2,4.8,3,0,0.278,100.161
2019-11-01,216,4.119,2.3,2,4.8,3,0,0.194,100.121
2020-01-02,216,4.007,2.0,2,4.8,3,0,0.026,100.018
2019-08-01,217,3.548,2.7,2,4.46,12,0,0.8,100.73
2019-09-03,217,3.462,2.3,2,4.46,12,0,0.711,100.713
2019-10-01,217,3.395,1.7,2,4.46,12,0,0.636,100.683
2019-11-01,217,3.358,2.7,2,4.46,6,0,0.552,100.618
2020-01-02,217,3.306,2.0,2,4.46,6,0,0.401,100.458
2020-02-03,217,3.096,2.7,2,4.46,3,0,0.316,100.423
2020-03-02,217,2.917,2.0,2,4.46,3,0,0.241,100.363
2020-04-01,217,2.89,2.3,2,4.46,3,0,0.16,100.243
2020-05-04,217,2.737,2.0,2,4.46,3,0,0.07,100.116
2019-08-01,218,3.88,1.7,2,4.85,12,0,0.799,100.776
2019-09-03,218,3.607,1.7,2,4.85,12,0,0.712,100.89
2019-10-01,218,3.535,2.3,2,4.85,12,0,0.637,100.846
2019-11-01,218,3.566,1.7,2,4.85,6,0,0.554,100.723
2020-01-02,218,3.443,2.3,2,4.85,6,0,0.401,100.558
2020-02-03,218,3.358,2.0,2,4.85,3,0,0.315,100.461
2020-03-02,218,3.103,3.0,2,4.85,3,0,0.24,100.41
2020-04-01,218,3.131,2.0,2,4.85,3,0,0.159,100.264
2020-05-04,218,2.952,2.0,2,4.85,3,0,0.069,100.126
2019-08-01,219,3.577,1.7,2,4.63,12,0,0.864,100.911
2019-09-03,219,3.433,1.3,2,4.63,12,0,0.775,100.932
2019-10-01,219,3.402,1.3,2,4.63,12,0,0.7,100.865
2019-11-01,219,3.429,0.0,2,4.63,12,0,0.617,100.748
2020-01-02,219,3.368,0.0,2,4.63,6,0,0.463,100.582
2020-02-03,219,3.229,2.0,2,4.63,6,0,0.378,100.522
2020-03-02,219,3.058,1.7,2,4.63,3,0,0.303,100.467
2020-04-01,219,3.035,2.0,2,4.63,3,0,0.222,100.345
2020-05-04,219,2.891,1.7,2,4.63,3,0,0.132,100.224
2020-06-01,219,2.671,1.7,2,4.63,3,0,0.056,100.107
2019-08-01,220,3.856,0.0,2,4.69,12,0,0.93,100.776
2019-09-03,220,3.762,0.0,2,4.69,12,0,0.841,100.781
2019-10-01,220,3.663,0.0,2,4.69,12,0,0.766,100.789
2019-11-01,220,3.681,0.0,2,4.69,12,0,0.683,100.693
2020-01-02,220,3.55,0.0,2,4.69,6,0,0.516,100.6
2020-02-03,220,3.466,0.0,2,4.69,6,0,0.446,100.543
2020-03-02,220,3.308,0.0,2,4.69,6,0,0.372,100.507
2020-04-01,220,3.221,0.0,2,4.69,3,0,0.292,100.42
2020-05-04,220,3.048,0.0,2,4.69,3,0,0.203,100.324
2020-06-01,220,2.85,2.7,2,4.69,3,0,0.127,100.227
2020-07-01,220,2.829,2.3,2,4.69,3,0,0.045,100.081
2019-08-01,221,3.968,0.0,2,4.9,12,0,0.955,100.892
2019-09-03,221,3.898,0.0,2,4.9,12,0,0.867,100.87
2019-10-01,221,3.801,0.0,2,4.9,12,0,0.792,100.873
2019-11-01,221,3.817,0.0,2,4.9,12,0,0.709,100.771
2020-01-02,221,3.705,0.0,2,4.9,6,0,0.542,100.659
2020-02-03,221,3.618,0.0,2,4.9,6,0,0.473,100.604
2020-03-02,221,3.438,0.0,2,4.9,6,0,0.399,100.576
2020-04-01,221,3.477,0.0,2,4.9,3,0,0.318,100.443
2020-05-04,221,3.249,3.3,2,4.9,3,0,0.23,100.37
2020-06-01,221,3.041,3.0,2,4.9,3,0,0.154,100.278
2020-07-01,221,3.013,3.0,2,4.9,3,0,0.072,100.132
2019-08-01,222,3.571,0.0,2,4.22,12,0,0.969,100.642
2019-09-03,222,3.459,0.0,2,4.22,12,0,0.901,100.686
2019-10-01,222,3.4,0.0,2,4.22,12,0,0.826,100.678
2019-11-01,222,3.437,0.0,2,4.22,12,0,0.743,100.583
2020-01-02,222,3.345,0.0,2,4.22,12,0,0.578,100.511
2020-02-03,222,3.267,0.0,2,4.22,6,0,0.493,100.479
2020-03-02,222,3.07,0.0,2,4.22,6,0,0.428,100.489
2020-04-01,222,3.071,0.0,2,4.22,6,0,0.348,100.393
2020-05-04,222,2.912,0.0,2,4.22,3,0,0.259,100.331
2020-06-01,222,2.623,0.0,2,4.22,3,0,0.183,100.286
2020-07-01,222,2.598,0.0,2,4.22,3,0,0.101,100.16
2020-08-03,222,2.305,0.0,2,4.22,3,0,0.011,100.021
2019-08-01,223,3.538,0.0,2,4.29,24,0,1.118,100.849
2019-09-03,223,3.421,0.0,2,4.29,24,0,1.029,100.91
2019-10-01,223,3.392,0.0,2,4.29,12,0,0.954,100.877
2019-11-01,223,3.431,0.0,2,4.29,12,0,0.892,100.767
2020-01-02,223,3.305,0.0,2,4.29,12,0,0.726,100.717
2020-02-03,223,3.208,0.0,2,4.29,12,0,0.64,100.698
2020-03-02,223,2.962,0.0,2,4.29,12,0,0.565,100.761
2020-04-01,223,3.112,0.0,2,4.29,6,0,0.483,100.582
2020-05-04,223,2.964,0.0,2,4.29,6,0,0.407,100.536
2020-06-01,223,2.663,0.0,2,4.29,6,0,0.333,100.535
2020-07-01,223,2.652,0.0,2,4.29,3,0,0.252,100.405
2020-08-03,223,2.28,0.0,2,4.29,3,0,0.162,100.321
2019-08-01,224,3.605,3.3,2,4.45,24,0,1.154,100.984
2019-09-03,224,3.509,2.0,2,4.45,24,0,1.066,101.018
2019-10-01,224,3.459,2.0,2,4.45,12,0,0.99,101.002
2019-11-01,224,3.403,1.7,2,4.45,12,0,0.93,100.975
2020-01-02,224,3.345,1.7,2,4.45,12,0,0.763,100.846
2020-02-03,224,3.208,0.0,2,4.45,12,0,0.677,100.847
2020-03-02,224,3.01,0.0,2,4.45,12,0,0.602,100.878
2020-04-01,224,3.043,0.0,2,4.45,6,0,0.521,100.746
2020-05-04,224,2.883,2.0,2,4.45,6,0,0.445,100.694
2020-06-01,224,2.652,1.7,2,4.45,6,0,0.37,100.66
2020-07-01,224,2.642,1.7,2,4.45,3,0,0.29,100.516
2020-08-03,224,2.41,1.3,2,4.45,3,0,0.2,100.402
2020-09-01,224,2.31,1.3,2,4.45,3,0,0.122,100.255
2020-10-01,224,2.318,1.3,2,4.45,3,0,0.04,100.083
2019-08-01,225,3.964,0.0,2,4.8,24,0,1.269,101.067
2019-09-03,225,3.673,0.0,2,4.8,24,0,1.183,101.348
2019-10-01,225,3.634,0.0,2,4.8,24,0,1.108,101.311
2019-11-01,225,3.635,0.0,2,4.8,24,0,1.026,101.219
2020-01-02,225,3.493,0.0,2,4.8,12,0,0.882,101.157
2020-02-03,225,3.407,0.0,2,4.8,12,0,0.796,101.114
2020-03-02,225,3.163,0.0,2,4.8,12,0,0.721,101.19
2020-04-01,225,3.245,0.0,2,4.8,12,0,0.64,101.006
2020-05-04,225,3.043,0.0,2,4.8,12,0,0.551,100.986
2020-06-01,225,2.842,0.0,2,4.8,6,0,0.488,100.955
2020-07-01,225,2.825,0.0,2,4.8,6,0,0.408,100.802
2020-08-03,225,2.906,0.0,2,4.8,6,0,0.32,100.599
2020-09-01,225,2.862,0.0,2,4.8,3,0,0.243,100.462
2020-10-01,225,2.853,0.0,2,4.8,3,0,0.162,100.308
2020-11-02,225,2.729,0.0,2,4.8,3,0,0.076,100.153
2019-08-01,226,3.75,1.7,2,4.8,24,0,1.301,101.375
2019-09-03,226,3.556,1.7,2,4.8,24,0,1.214,101.526
2019-10-01,226,3.428,0.0,2,4.8,24,0,1.139,101.586
2019-11-01,226,3.443,0.0,2,4.8,24,0,1.056,101.46
2020-01-02,226,3.315,0.0,2,4.8,12,0,0.913,101.361
2020-02-03,226,3.263,0.0,2,4.8,12,0,0.827,101.277
2020-03-02,226,3.102,0.0,2,4.8,12,0,0.752,101.286
2020-04-01,226,3.129,2.0,2,4.8,12,0,0.671,101.133
2020-05-04,226,2.964,1.7,2,4.8,12,0,0.582,101.086
2020-06-01,226,2.847,2.0,2,4.8,6,0,0.507,101.012
2020-07-01,226,3.395,1.7,2,4.8,6,0,0.439,100.612
2020-08-03,226,3.185,1.7,2,4.8,6,0,0.351,100.559
2020-09-01,226,3.113,1.3,2,4.8,3,0,0.273,100.451
2020-10-01,226,3.124,2.3,2,4.8,3,0,0.192,100.313
2020-11-02,226,3.164,1.7,2,4.8,3,0,0.105,100.166
2019-08-01,227,4.598,3.0,2,5.0,24,0,1.294,100.519
2019-09-03,227,4.444,2.7,2,5.0,24,0,1.207,100.672
2019-10-01,227,4.372,3.3,2,5.0,24,0,1.132,100.716
2019-11-01,227,4.347,2.7,2,5.0,24,0,1.049,100.695
2020-01-02,227,4.234,2.0,2,5.0,12,0,0.908,100.696
2020-02-03,227,4.028,1.3,2,5.0,12,0,0.823,100.801
2020-03-02,227,3.518,2.0,2,5.0,12,0,0.75,101.118
2020-04-01,227,3.552,2.7,2,5.0,12,0,0.669,100.978
2020-05-04,227,3.41,2.7,2,5.0,12,0,0.581,100.937
2020-06-01,227,3.289,2.7,2,5.0,6,0,0.506,100.884
2020-07-01,227,3.304,2.3,2,5.0,6,0,0.439,100.74
2020-08-03,227,3.811,2.3,2,5.0,6,0,0.35,100.407
2020-09-01,227,3.807,2.7,2,5.0,3,0,0.272,100.313
2020-10-01,227,3.76,1.7,2,5.0,3,0,0.192,100.227
2020-11-02,227,3.649,1.7,2,5.0,3,0,0.105,100.134
2019-08-01,228,3.831,0.0,2,4.485,24,0,1.349,100.884
2019-09-03,228,3.621,0.0,2,4.485,24,0,1.261,101.096
2019-10-01,228,3.591,0.0,2,4.485,24,0,1.186,101.07
2019-11-01,228,3.564,0.0,2,4.485,24,0,1.103,101.029
2020-01-02,228,3.452,0.0,2,4.485,12,0,0.959,100.993
2020-02-03,228,3.349,0.0,2,4.485,12,0,0.873,100.994
2020-03-02,228,3.17,0.0,2,4.485,12,0,0.798,101.055
2020-04-01,228,3.387,0.0,2,4.485,12,0,0.717,100.791
2020-05-04,228,3.063,0.0,2,4.485,12,0,0.629,100.904
2020-06-01,228,2.883,0.0,2,4.485,6,0,0.554,100.901
2019-08-01,229,4.657,0.0,2,5.04,24,0,1.422,100.545
2019-09-03,229,4.54,0.0,2,5.04,24,0,1.335,100.667
2019-10-01,229,4.477,0.0,2,5.04,24,0,1.26,100.71
2019-11-01,229,4.471,0.0,2,5.04,24,0,1.177,100.672
2020-01-02,229,4.355,0.0,2,5.04,12,0,1.011,100.705
2020-02-03,229,4.26,0.0,2,5.04,12,0,0.954,100.745
2020-03-02,229,4.025,0.0,2,5.04,12,0,0.88,100.894
2020-04-01,229,4.11,0.0,2,5.04,12,0,0.799,100.743
2020-05-04,229,3.889,0.0,2,5.04,12,0,0.711,100.822
2020-06-01,229,3.685,0.0,2,5.04,12,0,0.636,100.871
2020-07-01,229,3.656,0.0,2,5.04,6,0,0.556,100.782
2020-08-03,229,3.505,0.0,2,5.04,6,0,0.478,100.733
2020-09-01,229,3.461,0.0,2,5.04,6,0,0.401,100.627
2020-10-01,229,3.448,0.0,2,5.04,3,0,0.321,100.501
2020-11-02,229,3.344,2.7,2,5.04,3,0,0.235,100.388
2019-08-01,230,3.602,0.0,2,4.43,24,0,1.512,101.275
2019-09-03,230,3.458,0.0,2,4.43,24,0,1.424,101.42
2019-10-01,230,3.448,0.0,2,4.43,24,0,1.384,101.366
2019-11-01,230,3.478,0.0,2,4.43,24,0,1.3,101.245
2020-01-02,230,3.37,0.0,2,4.43,24,0,1.134,101.217
2020-02-03,230,3.262,0.0,2,4.43,24,0,1.048,101.246
2020-03-02,230,2.997,0.0,2,4.43,12,0,0.974,101.429
2020-04-01,230,3.211,0.0,2,4.43,12,0,0.912,101.114
2020-05-04,230,3.025,0.0,2,4.43,12,0,0.823,101.162
2020-06-01,230,2.727,0.0,2,4.43,12,0,0.749,101.285
2020-07-01,230,2.731,0.0,2,4.43,12,0,0.668,101.146
2020-08-03,230,2.378,0.0,2,4.43,12,0,0.58,101.208
2019-08-01,231,3.42,0.0,2,4.34,24,0,1.56,101.459
2019-09-03,231,3.31,0.0,2,4.34,24,0,1.472,101.551
2019-10-01,231,3.288,0.0,2,4.34,24,0,1.431,101.513
2019-11-01,231,3.341,0.0,2,4.34,24,0,1.347,101.354
2020-01-02,231,3.314,0.0,2,4.34,24,0,1.181,101.224
2020-02-03,231,3.18,0.0,2,4.34,24,0,1.095,101.289
2020-03-02,231,2.858,0.0,2,4.34,12,0,1.021,101.545
2020-04-01,231,3.032,0.0,2,4.34,12,0,0.958,101.258
2020-05-04,231,2.832,0.0,2,4.34,12,0,0.87,101.318
2020-06-01,231,2.608,0.0,2,4.34,12,0,0.796,101.387
2020-07-01,231,2.584,0.0,2,4.34,12,0,0.714,101.266
2020-08-03,231,2.283,0.0,2,4.34,12,0,0.626,101.305
2020-09-01,231,2.194,0.0,2,4.34,6,0,0.548,101.196
2020-10-01,231,2.168,0.0,2,4.34,6,0,0.481,101.045
2020-11-02,231,2.077,0.0,2,4.34,6,0,0.395,100.891
2019-08-01,232,4.278,0.0,2,5.1,24,0,1.629,101.355
2019-09-03,232,4.153,0.0,2,5.1,24,0,1.542,101.487
2019-10-01,232,4.068,3.3,2,5.1,24,0,1.467,101.551
2019-11-01,232,4.052,2.7,2,5.1,24,0,1.421,101.496
2020-01-02,232,3.947,2.3,2,5.1,24,0,1.255,101.459
2020-02-03,232,3.854,2.3,2,5.1,24,0,1.17,101.475
2020-03-02,232,3.689,2.3,2,5.1,24,0,1.095,101.572
2020-04-01,232,3.83,0.0,2,5.1,12,0,1.014,101.316
2020-05-04,232,3.582,0.0,2,5.1,12,0,0.951,101.449
2020-06-01,232,3.388,0.0,2,5.1,12,0,0.877,101.508
2020-07-01,232,3.334,3.3,2,5.1,12,0,0.796,101.415
2020-08-03,232,3.133,3.0,2,5.1,12,0,0.708,101.407
2020-09-01,232,3.053,3.0,2,5.1,12,0,0.63,101.308
2020-10-01,232,3.047,2.7,2,5.1,6,0,0.549,101.149
2020-11-02,232,2.968,2.7,2,5.1,6,0,0.477,101.015
2019-08-01,233,4.471,2.0,2,6.3,24,0,1.782,103.307
2019-09-03,233,4.231,1.7,2,6.3,24,0,1.695,103.579
2019-10-01,233,4.234,1.7,2,6.3,24,0,1.62,103.427
2019-11-01,233,4.22,1.3,2,6.3,24,0,1.537,103.289
2019-08-01,234,4.043,2.7,2,5.0,24,0,1.87,101.842
2019-09-03,234,3.747,2.0,2,5.0,24,0,1.829,102.315
2019-10-01,234,3.707,1.7,2,5.0,24,0,1.755,102.297
2019-11-01,234,3.709,2.0,2,5.0,24,0,1.672,102.192
2020-01-02,234,3.593,3.0,2,5.0,24,0,1.508,102.173
2020-02-03,234,3.5,3.0,2,5.0,24,0,1.423,102.2
2020-03-02,234,3.237,3.3,2,5.0,24,0,1.384,102.463
2020-04-01,234,3.426,2.7,2,5.0,24,0,1.302,102.07
2020-05-04,234,3.154,2.7,2,5.0,24,0,1.214,102.274
2020-06-01,234,2.979,2.0,2,5.0,24,0,1.14,102.346
2020-07-01,234,2.957,2.7,2,5.0,24,0,1.059,102.211
2020-08-03,234,3.027,2.3,2,5.0,12,0,0.969,101.965
2020-09-01,234,2.955,2.3,2,5.0,12,0,0.915,101.881
2020-10-01,234,2.953,2.0,2,5.0,12,0,0.834,101.719
2020-11-02,234,2.884,1.7,2,5.0,12,0,0.749,101.599
2019-08-01,235,3.951,0.0,2,4.58,36,0,2.007,101.282
2019-09-03,235,3.736,0.0,2,4.58,24,0,1.92,101.66
2019-10-01,235,3.697,0.0,2,4.58,24,0,1.891,101.68
2019-11-01,235,3.654,0.0,2,4.58,24,0,1.808,101.688
2020-01-02,235,3.561,0.0,2,4.58,24,0,1.642,101.697
2020-02-03,235,3.446,2.3,2,4.58,24,0,1.557,101.799
2020-03-02,235,3.243,2.0,2,4.58,24,0,1.483,102.032
2020-04-01,235,3.597,2.0,2,4.58,24,0,1.43,101.412
2020-05-04,235,3.157,1.7,2,4.58,24,0,1.344,101.929
2020-06-01,235,2.993,1.7,2,4.58,24,0,1.27,102.038
2020-07-01,235,2.904,3.3,2,4.58,24,0,1.19,102.022
2020-08-03,235,2.658,3.0,2,4.58,24,0,1.102,102.158
2020-09-01,235,2.575,3.0,2,4.58,24,0,1.024,102.101
2020-10-01,235,2.518,3.3,2,4.58,12,0,0.969,102.007
2020-11-02,235,2.541,3.0,2,4.58,12,0,0.882,101.809
2019-08-01,236,4.061,2.7,2,4.835,36,0,2.087,101.638
2019-09-03,236,3.759,2.3,2,4.835,36,0,2.002,102.201
2019-10-01,236,3.717,2.3,2,4.835,24,0,1.927,102.212
2019-11-01,236,3.718,1.7,2,4.835,24,0,1.888,102.125
2020-01-02,236,3.655,2.7,2,4.835,24,0,1.722,102.057
2020-02-03,236,3.525,2.0,2,4.835,24,0,1.637,102.181
2020-03-02,236,3.268,2.0,2,4.835,24,0,1.564,102.506
2020-04-01,236,3.484,1.7,2,4.835,24,0,1.482,102.052
2020-05-04,236,3.196,1.7,2,4.835,24,0,1.429,102.36
2020-06-01,236,3.034,1.7,2,4.835,24,0,1.355,102.465
2020-07-01,236,3.016,0.0,2,4.835,24,0,1.274,102.346
2020-08-03,236,3.061,0.0,2,4.835,24,0,1.185,102.134
2020-09-01,236,2.993,0.0,2,4.835,24,0,1.107,102.078
2020-10-01,236,2.991,0.0,2,4.835,12,0,1.027,101.937
2020-11-02,236,2.928,0.0,2,4.835,12,0,0.963,101.845
2019-08-01,237,3.821,2.0,2,4.85,36,0,2.089,102.186
2019-09-03,237,3.619,2.0,2,4.85,36,0,2.002,102.522
2019-10-01,237,3.495,2.7,2,4.85,24,0,1.928,102.687
2019-11-01,237,3.513,2.0,2,4.85,24,0,1.89,102.55
2020-01-02,237,3.407,2.0,2,4.85,24,0,1.724,102.524
2020-02-03,237,3.32,1.7,2,4.85,24,0,1.638,102.553
2020-03-02,237,3.174,1.7,2,4.85,24,0,1.564,102.681
2020-04-01,237,3.372,1.3,2,4.85,24,0,1.482,102.247
2020-05-04,237,3.126,1.3,2,4.85,24,0,1.429,102.484
2020-06-01,237,3.039,1.3,2,4.85,24,0,1.354,102.478
2020-07-01,237,3.581,0.0,2,4.85,24,0,1.27,101.626
2020-08-03,237,3.34,0.0,2,4.85,24,0,1.182,101.81
2020-09-01,237,3.269,2.0,2,4.85,24,0,1.105,101.777
2020-10-01,237,3.299,1.7,2,4.85,12,0,1.024,101.623
2020-11-02,237,3.389,1.7,2,4.85,12,0,0.961,101.409
2019-08-01,238,3.666,0.0,2,4.36,36,0,2.214,101.55
2019-09-03,238,3.486,0.0,2,4.36,36,0,2.127,101.885
2019-10-01,238,3.507,0.0,2,4.36,36,0,2.051,101.779
2019-11-01,238,3.519,0.0,2,4.36,36,0,1.968,101.689
2020-01-02,238,3.432,0.0,2,4.36,24,0,1.843,101.723
2020-02-03,238,3.298,0.0,2,4.36,24,0,1.758,101.886
2020-03-02,238,3.042,0.0,2,4.36,24,0,1.685,102.254
2020-04-01,238,3.382,0.0,2,4.36,24,0,1.601,101.589
2020-05-04,238,3.112,0.0,2,4.36,24,0,1.514,101.931
2020-06-01,238,2.862,0.0,2,4.36,24,0,1.441,102.217
2020-07-01,238,2.894,0.0,2,4.36,24,0,1.391,102.055
2020-08-03,238,2.499,0.0,2,4.36,24,0,1.304,102.456
2019-08-01,239,4.075,2.0,2,4.742,36,0,2.3,101.544
2019-09-03,239,3.766,1.7,2,4.742,36,0,2.216,102.189
2019-10-01,239,3.727,1.7,2,4.742,36,0,2.142,102.206
2019-11-01,239,3.727,1.7,2,4.742,36,0,2.059,102.128
2020-01-02,239,3.706,2.3,2,4.742,24,0,1.894,102.017
2020-02-03,239,3.561,2.0,2,4.742,24,0,1.853,102.208
2020-03-02,239,3.299,2.0,2,4.742,24,0,1.78,102.601
2020-04-01,239,3.529,1.7,2,4.742,24,0,1.697,102.086
2020-05-04,239,3.224,1.7,2,4.742,24,0,1.61,102.492
2020-06-01,239,3.072,1.7,2,4.742,24,0,1.536,102.626
2020-07-01,239,3.055,0.0,2,4.742,24,0,1.455,102.524
2020-08-03,239,3.084,0.0,2,4.742,24,0,1.398,102.338
2020-09-01,239,3.031,0.0,2,4.742,24,0,1.321,102.284
2020-10-01,239,3.032,0.0,2,4.742,24,0,1.241,102.149
2020-11-02,239,2.978,0.0,2,4.742,24,0,1.155,102.071
2019-08-01,240,4.402,1.7,2,5.0,36,1,1.882,101.13
2019-09-03,240,4.266,1.7,2,5.0,36,1,1.794,101.325
2019-10-01,240,4.216,1.3,2,5.0,36,1,1.72,101.359
2019-11-01,240,4.218,1.3,2,5.0,36,1,1.637,101.294
2020-01-02,240,4.104,2.3,2,5.0,24,1,1.471,101.348
2020-02-03,240,3.997,3.0,2,5.0,24,1,1.425,101.436
2020-03-02,240,3.813,3.0,2,5.0,24,1,1.351,101.614
2020-04-01,240,3.955,3.3,2,5.0,24,1,1.269,101.336
2020-05-04,240,3.685,2.7,2,5.0,24,1,1.182,101.574
2020-06-01,240,3.509,2.7,2,5.0,24,1,1.108,101.68
2020-07-01,240,3.48,3.3,2,5.0,24,1,1.027,101.596
2020-08-03,240,3.266,3.0,2,5.0,24,1,0.961,101.674
2019-08-01,241,3.594,1.3,2,4.19,36,0,2.33,101.423
2019-09-03,241,3.349,1.3,2,4.19,36,0,2.288,101.942
2019-10-01,241,3.371,1.3,2,4.19,36,0,2.213,101.831
2019-11-01,241,3.412,0.0,2,4.19,36,0,2.129,101.677
2020-01-02,241,3.427,0.0,2,4.19,36,0,1.961,101.527
2020-02-03,241,3.245,0.0,2,4.19,24,0,1.877,101.822
2020-03-02,241,2.968,0.0,2,4.19,24,0,1.847,102.279
2020-04-01,241,3.23,0.0,2,4.19,24,0,1.763,101.709
2020-05-04,241,2.936,0.0,2,4.19,24,0,1.677,102.134
2020-06-01,241,2.73,0.0,2,4.19,24,0,1.603,102.385
2020-07-01,241,2.802,0.0,2,4.19,24,0,1.522,102.158
2020-08-03,241,2.375,0.0,2,4.19,24,0,1.436,102.68
2020-09-01,241,2.234,0.0,2,4.19,24,0,1.386,102.739
2020-10-01,241,2.268,0.0,2,4.19,24,0,1.304,102.537
2020-11-02,241,2.142,0.0,2,4.19,24,0,1.219,102.533
2019-08-01,242,4.664,3.0,2,6.1,36,0,2.278,103.4
2019-09-03,242,4.421,3.3,2,6.1,36,0,2.255,103.848
2019-10-01,242,4.435,3.0,2,6.1,36,0,2.18,103.698
2019-11-01,242,4.397,3.3,2,6.1,36,0,2.097,103.654
2019-08-01,243,3.594,1.7,2,4.12,36,0,2.381,101.278
2019-09-03,243,3.349,1.7,2,4.12,36,0,2.338,101.816
2019-10-01,243,3.374,1.3,2,4.12,36,0,2.263,101.702
2019-11-01,243,3.412,1.3,2,4.12,36,0,2.179,101.558
2020-01-02,243,3.427,0.0,2,4.12,36,0,2.011,101.417
2020-02-03,243,3.245,0.0,2,4.12,24,0,1.927,101.725
2020-03-02,243,2.968,0.0,2,4.12,24,0,1.896,102.203
2020-04-01,243,3.23,0.0,2,4.12,24,0,1.813,101.626
2020-05-04,243,2.936,0.0,2,4.12,24,0,1.727,102.07
2020-06-01,243,2.73,0.0,2,4.12,24,0,1.653,102.335
2020-07-01,243,2.802,2.3,2,4.12,24,0,1.571,102.11
2020-08-03,243,2.375,1.7,2,4.12,24,0,1.485,102.658
2020-09-01,243,2.234,2.7,2,4.12,24,0,1.435,102.732
2020-10-01,243,2.268,2.7,2,4.12,24,0,1.354,102.534
2020-11-02,243,2.142,2.3,2,4.12,24,0,1.268,102.541
2019-08-01,244,4.083,3.0,2,4.58,36,0,2.455,101.239
2019-09-03,244,3.77,2.7,2,4.58,36,0,2.371,101.968
2019-10-01,244,3.737,3.3,2,4.58,36,0,2.296,101.994
2019-11-01,244,3.735,2.3,2,4.58,36,0,2.265,101.931
2020-01-02,244,3.725,1.7,2,4.58,36,0,2.099,101.821
2020-02-03,244,3.581,1.7,2,4.58,36,0,2.014,102.053
2020-03-02,244,3.333,1.7,2,4.58,36,0,1.942,102.486
2020-04-01,244,3.573,0.0,2,4.58,24,0,1.859,101.927
2020-05-04,244,3.252,0.0,2,4.58,24,0,1.815,102.437
2020-06-01,244,3.108,0.0,2,4.58,24,0,1.741,102.6
2020-07-01,244,3.088,3.0,2,4.58,24,0,1.661,102.52
2020-08-03,244,3.108,2.7,2,4.58,24,0,1.572,102.362
2020-09-01,244,3.065,2.7,2,4.58,24,0,1.494,102.32
2020-10-01,244,3.068,3.3,2,4.58,24,0,1.413,102.2
2020-11-02,244,3.026,3.0,2,4.58,24,0,1.359,102.13
2019-08-01,245,4.091,0.0,2,4.5,36,0,2.617,101.077
2019-09-03,245,3.775,0.0,2,4.5,36,0,2.533,101.865
2019-10-01,245,3.746,2.0,2,4.5,36,0,2.458,101.889
2019-11-01,245,3.741,2.0,2,4.5,36,0,2.374,101.845
2020-01-02,245,3.737,2.3,2,4.5,36,0,2.258,101.737
2020-02-03,245,3.593,2.7,2,4.5,36,0,2.173,101.996
2020-03-02,245,3.363,2.3,2,4.5,36,0,2.1,102.431
2020-04-01,245,3.607,2.7,2,4.5,36,0,2.017,101.835
2020-05-04,245,3.273,2.3,2,4.5,36,0,1.931,102.433
2020-06-01,245,3.132,2.3,2,4.5,24,0,1.898,102.622
2020-07-01,245,3.113,1.7,2,4.5,24,0,1.818,102.551
2020-08-03,245,3.12,1.7,2,4.5,24,0,1.731,102.421
2020-09-01,245,3.097,1.7,2,4.5,24,0,1.654,102.359
2020-10-01,245,3.1,0.0,2,4.5,24,0,1.574,102.247
2020-11-02,245,3.068,0.0,2,4.5,24,0,1.489,102.184
2019-08-01,246,3.802,2.0,2,3.95,36,0,2.666,100.393
2019-09-03,246,3.613,1.7,2,3.95,36,0,2.58,100.876
2019-10-01,246,3.585,1.7,2,3.95,36,0,2.506,100.924
2019-11-01,246,3.555,1.3,2,3.95,36,0,2.423,100.972
2020-01-02,246,3.542,1.3,2,3.95,36,0,2.302,100.943
2020-02-03,246,3.403,0.0,2,3.95,36,0,2.218,101.222
2020-03-02,246,3.176,0.0,2,3.95,36,0,2.145,101.681
2020-04-01,246,3.428,0.0,2,3.95,36,0,2.062,101.089
2020-05-04,246,3.041,2.3,2,3.95,36,0,1.977,101.834
2020-06-01,246,2.924,1.7,2,3.95,24,0,1.903,102.002
2020-07-01,246,2.934,1.7,2,3.95,24,0,1.859,101.904
2020-08-03,246,2.555,2.3,2,3.95,24,0,1.773,102.506
2020-09-01,246,2.443,1.7,2,3.95,24,0,1.696,102.597
2020-10-01,246,2.447,1.7,2,3.95,24,0,1.615,102.472
2020-11-02,246,2.37,1.3,2,3.95,24,0,1.529,102.47
2019-08-01,247,4.097,2.7,2,4.3,36,0,2.699,100.548
