,VALUE DATE,ID,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,REMAINING_TENURE_INT,CALLABLE/PUTTABLE,MODIFIED DURATION,EVAL MID PRICE,MONTH,PRICE_1,PRICE_2,PRICE_3,PRICE_4,PRICE_5,PRICE_6,OUTPUT PRICE
13058,2020-05-04,1050,6.249,0.0,2,5.95,180,0,8.574,97.439,5,95.007,100.496,98.802,96.183,94.935,94.736,95.007
13059,2020-06-01,1050,5.496,0.0,2,5.95,180,0,8.659,104.018,6,97.439,95.007,100.496,98.802,96.183,94.935,97.439
13060,2020-07-01,1050,5.522,0.0,2,5.95,180,0,8.573,103.763,7,104.018,97.439,95.007,100.496,98.802,96.183,104.018
13061,2020-08-03,1050,5.462,0.0,2,5.95,180,0,8.498,104.285,8,103.763,104.018,97.439,95.007,100.496,98.802,103.763
13062,2020-09-01,1050,5.443,0.0,2,5.95,180,0,8.425,104.439,9,104.285,103.763,104.018,97.439,95.007,100.496,104.285
13063,2020-10-01,1050,5.418,0.0,2,5.95,180,0,8.591,104.648,10,104.439,104.285,103.763,104.018,97.439,95.007,104.439
13064,2020-11-02,1050,5.411,0.0,2,5.95,180,0,8.507,104.681,11,104.648,104.439,104.285,103.763,104.018,97.439,104.648
13066,2019-09-03,1051,4.184,2.7,2,6.24,180,0,9.042,120.149,9,118.678,0.0,0.0,0.0,0.0,0.0,118.678
13067,2019-10-01,1051,4.305,2.0,2,6.24,180,0,8.939,118.742,10,120.149,118.678,0.0,0.0,0.0,0.0,120.149
13068,2019-11-01,1051,4.337,2.0,2,6.24,180,0,8.849,118.307,11,118.742,120.149,118.678,0.0,0.0,0.0,118.742
13069,2020-01-02,1051,4.334,3.0,2,6.24,180,0,8.916,118.154,1,118.307,118.742,120.149,118.678,0.0,0.0,118.307
13070,2020-02-03,1051,4.019,2.7,2,6.24,180,0,8.896,121.426,2,118.154,118.307,118.742,120.149,118.678,0.0,118.154
13071,2020-03-02,1051,3.888,2.0,2,6.24,180,0,8.848,122.751,3,121.426,118.154,118.307,118.742,120.149,118.678,121.426
13072,2020-04-01,1051,4.576,3.0,2,6.24,180,0,8.624,115.392,4,122.751,121.426,118.154,118.307,118.742,120.149,122.751
13073,2020-05-04,1051,4.08,2.3,2,6.24,180,0,8.639,120.44,5,115.392,122.751,121.426,118.154,118.307,118.742,115.392
13074,2020-06-01,1051,4.019,2.3,2,6.24,180,0,8.576,120.99,6,120.44,115.392,122.751,121.426,118.154,118.307,120.44
13075,2020-07-01,1051,4.017,1.7,2,6.24,180,0,8.718,120.898,7,120.99,120.44,115.392,122.751,121.426,118.154,120.99
13076,2020-08-03,1051,3.766,1.7,2,6.24,180,0,8.677,123.445,8,120.898,120.99,120.44,115.392,122.751,121.426,120.898
13078,2019-09-03,1052,4.212,2.0,2,6.28,180,0,9.276,120.825,9,119.302,0.0,0.0,0.0,0.0,0.0,119.302
13079,2019-10-01,1052,4.334,1.7,2,6.28,180,0,9.172,119.367,10,120.825,119.302,0.0,0.0,0.0,0.0,120.825
13080,2019-11-01,1052,4.36,2.0,2,6.28,180,0,9.082,118.989,11,119.367,120.825,119.302,0.0,0.0,0.0,119.367
13081,2020-01-02,1052,4.353,2.3,2,6.28,180,0,9.157,118.883,1,118.989,119.367,120.825,119.302,0.0,0.0,118.989
13082,2020-02-03,1052,4.049,2.0,2,6.28,180,0,9.139,122.148,2,118.883,118.989,119.367,120.825,119.302,0.0,118.883
13083,2020-03-02,1052,3.919,1.7,2,6.28,180,0,9.093,123.513,3,122.148,118.883,118.989,119.367,120.825,119.302,122.148
13084,2020-04-01,1052,4.61,2.7,2,6.28,180,0,8.857,115.884,4,123.513,122.148,118.883,118.989,119.367,120.825,123.513
13085,2020-05-04,1052,4.114,2.3,2,6.28,180,0,8.88,121.103,5,115.884,123.513,122.148,118.883,118.989,119.367,115.884
13086,2020-06-01,1052,4.058,2.3,2,6.28,180,0,8.818,121.622,6,121.103,115.884,123.513,122.148,118.883,118.989,121.103
13087,2020-07-01,1052,4.067,1.7,2,6.28,180,0,8.964,121.412,7,121.622,121.103,115.884,123.513,122.148,118.883,121.622
13089,2019-09-03,1053,4.595,2.3,2,6.3,180,0,9.326,117.142,9,115.318,0.0,0.0,0.0,0.0,0.0,115.318
13090,2019-10-01,1053,4.704,2.0,2,6.3,180,0,9.222,115.875,10,117.142,115.318,0.0,0.0,0.0,0.0,117.142
13091,2019-11-01,1053,7.515,2.0,2,6.3,180,0,8.691,89.807,11,115.875,117.142,115.318,0.0,0.0,0.0,115.875
13092,2020-01-02,1053,7.358,0.0,2,6.3,180,0,8.566,91.099,1,89.807,115.875,117.142,115.318,0.0,0.0,89.807
13093,2020-02-03,1053,7.019,0.0,2,6.3,180,0,8.566,93.854,2,91.099,89.807,115.875,117.142,115.318,0.0,91.099
13094,2020-03-02,1053,6.685,0.0,2,6.3,180,0,8.575,96.654,3,93.854,91.099,89.807,115.875,117.142,115.318,93.854
13095,2020-04-01,1053,7.304,0.0,2,6.3,180,0,8.342,91.627,4,96.654,93.854,91.099,89.807,115.875,117.142,96.654
13096,2020-05-04,1053,7.012,0.0,2,6.3,180,0,8.608,93.994,5,91.627,96.654,93.854,91.099,89.807,115.875,91.627
13097,2020-06-01,1053,6.902,0.0,2,6.3,180,0,8.559,94.902,6,93.994,91.627,96.654,93.854,91.099,89.807,93.994
13098,2020-07-01,1053,6.924,0.0,2,6.3,180,0,8.475,94.74,7,94.902,93.994,91.627,96.654,93.854,91.099,94.902
13099,2020-08-03,1053,6.918,0.0,2,6.3,180,0,8.389,94.81,8,94.74,94.902,93.994,91.627,96.654,93.854,94.74
13100,2020-09-01,1053,6.929,0.0,2,6.3,180,0,8.309,94.744,9,94.81,94.74,94.902,93.994,91.627,96.654,94.81
13101,2020-10-01,1053,6.908,0.0,2,6.3,180,0,8.235,94.938,10,94.744,94.81,94.74,94.902,93.994,91.627,94.744
13103,2019-09-03,1054,4.522,2.3,2,5.86,180,0,9.787,113.744,9,112.684,0.0,0.0,0.0,0.0,0.0,112.684
13104,2019-10-01,1054,4.644,1.7,2,5.86,180,0,9.68,112.342,10,113.744,112.684,0.0,0.0,0.0,0.0,113.744
13105,2019-11-01,1054,4.659,2.3,2,5.86,180,0,9.593,112.122,11,112.342,113.744,112.684,0.0,0.0,0.0,112.342
13106,2020-01-02,1054,4.659,2.0,2,5.86,180,0,9.427,112.016,1,112.122,112.342,113.744,112.684,0.0,0.0,112.122
13107,2020-02-03,1054,4.42,2.0,2,5.86,180,0,9.404,114.56,2,112.016,112.122,112.342,113.744,112.684,0.0,112.016
13108,2020-03-02,1054,4.513,2.7,2,5.86,180,0,9.549,113.49,3,114.56,112.016,112.122,112.342,113.744,112.684,114.56
13109,2020-04-01,1054,5.224,2.3,2,5.86,180,0,9.295,106.067,4,113.49,114.56,112.016,112.122,112.342,113.744,113.49
13110,2020-05-04,1054,4.835,2.7,2,5.86,180,0,9.302,109.964,5,106.067,113.49,114.56,112.016,112.122,112.342,106.067
13111,2020-06-01,1054,4.761,2.3,2,5.86,180,0,9.245,110.688,6,109.964,106.067,113.49,114.56,112.016,112.122,109.964
13112,2020-07-01,1054,4.77,2.3,2,5.86,180,0,9.163,110.548,7,110.688,109.964,106.067,113.49,114.56,112.016,110.688
13113,2020-08-03,1054,4.6,2.0,2,5.86,180,0,9.116,112.262,8,110.548,110.688,109.964,106.067,113.49,114.56,110.548
13114,2020-09-01,1054,4.607,1.3,2,5.86,180,0,9.272,112.135,9,112.262,110.548,110.688,109.964,106.067,113.49,112.262
13115,2020-10-01,1054,4.594,2.7,2,5.86,180,0,9.194,112.209,10,112.135,112.262,110.548,110.688,109.964,106.067,112.135
13116,2020-11-02,1054,4.571,2.3,2,5.86,180,0,9.114,112.383,11,112.209,112.135,112.262,110.548,110.688,109.964,112.209
13118,2019-09-03,1055,4.478,3.7,2,5.88,180,0,10.174,115.096,9,113.115,0.0,0.0,0.0,0.0,0.0,113.115
13119,2019-10-01,1055,4.591,3.0,2,5.88,180,0,10.065,113.722,10,115.096,113.115,0.0,0.0,0.0,0.0,115.096
13120,2019-11-01,1055,4.607,3.0,2,5.88,180,0,9.977,113.482,11,113.722,115.096,113.115,0.0,0.0,0.0,113.722
13121,2020-01-02,1055,4.606,2.7,2,5.88,180,0,9.812,113.39,1,113.482,113.722,115.096,113.115,0.0,0.0,113.482
13122,2020-02-03,1055,4.348,2.7,2,5.88,180,0,10.056,116.31,2,113.39,113.482,113.722,115.096,113.115,0.0,113.39
13123,2020-03-02,1055,4.219,0.0,2,5.88,180,0,10.017,117.763,3,116.31,113.39,113.482,113.722,115.096,113.115,116.31
13124,2020-04-01,1055,4.938,0.0,2,5.88,180,0,9.735,109.569,4,117.763,116.31,113.39,113.482,113.722,115.096,117.763
13125,2020-05-04,1055,4.437,0.0,2,5.88,180,0,9.787,115.078,5,109.569,117.763,116.31,113.39,113.482,113.722,109.569
13126,2020-06-01,1055,4.372,0.0,2,5.88,180,0,9.73,115.763,6,115.078,109.569,117.763,116.31,113.39,113.482,115.078
13127,2020-07-01,1055,4.382,0.0,2,5.88,180,0,9.647,115.586,7,115.763,115.078,109.569,117.763,116.31,113.39,115.763
13128,2020-08-03,1055,4.092,0.0,2,5.88,180,0,9.877,118.863,8,115.586,115.763,115.078,109.569,117.763,116.31,115.586
13129,2020-09-01,1055,4.039,3.0,2,5.88,180,0,9.813,119.403,9,118.863,115.586,115.763,115.078,109.569,117.763,118.863
13130,2020-10-01,1055,4.064,2.3,2,5.88,180,0,9.726,119.022,10,119.403,118.863,115.586,115.763,115.078,109.569,119.403
13131,2020-11-02,1055,4.038,2.3,2,5.88,180,0,9.647,119.235,11,119.022,119.403,118.863,115.586,115.763,115.078,119.022
13133,2019-09-03,1056,4.334,2.3,2,5.53,240,0,10.368,113.18,9,111.678,0.0,0.0,0.0,0.0,0.0,111.678
13134,2019-10-01,1056,4.343,3.0,2,5.53,240,0,10.29,113.028,10,113.18,111.678,0.0,0.0,0.0,0.0,113.18
13135,2019-11-01,1056,4.359,3.0,2,5.53,180,0,10.453,112.807,11,113.028,113.18,111.678,0.0,0.0,0.0,113.028
13136,2020-01-02,1056,4.349,3.0,2,5.53,180,0,10.29,112.814,1,112.807,113.028,113.18,111.678,0.0,0.0,112.807
13137,2020-02-03,1056,4.111,2.7,2,5.53,180,0,10.275,115.576,2,112.814,112.807,113.028,113.18,111.678,0.0,112.814
13138,2020-03-02,1056,3.983,2.3,2,5.53,180,0,10.238,117.063,3,115.576,112.814,112.807,113.028,113.18,111.678,115.576
13139,2020-04-01,1056,4.728,2.7,2,5.53,180,0,9.935,108.391,4,117.063,115.576,112.814,112.807,113.028,113.18,117.063
13140,2020-05-04,1056,4.223,2.3,2,5.53,180,0,10.242,114.057,5,108.391,117.063,115.576,112.814,112.807,113.028,108.391
13141,2020-06-01,1056,4.161,2.0,2,5.53,180,0,10.184,114.723,6,114.057,108.391,117.063,115.576,112.814,112.807,114.057
13142,2020-07-01,1056,4.208,1.3,2,5.53,180,0,10.09,114.112,7,114.723,114.057,108.391,117.063,115.576,112.814,114.723
13143,2020-08-03,1056,3.74,2.7,2,5.53,180,0,10.131,119.617,8,114.112,114.723,114.057,108.391,117.063,115.576,114.112
13144,2020-09-01,1056,3.646,2.7,2,5.53,180,0,10.079,120.689,9,119.617,114.112,114.723,114.057,108.391,117.063,119.617
13145,2020-10-01,1056,3.733,2.0,2,5.53,180,0,9.974,119.535,10,120.689,119.617,114.112,114.723,114.057,108.391,120.689
13146,2020-11-02,1056,3.745,2.0,2,5.53,180,0,10.116,119.317,11,119.535,120.689,119.617,114.112,114.723,114.057,119.535
13148,2019-09-03,1057,4.275,1.3,2,5.49,180,0,10.155,113.121,9,111.792,0.0,0.0,0.0,0.0,0.0,111.792
13149,2019-10-01,1057,4.297,1.3,2,5.49,180,0,10.073,112.818,10,113.121,111.792,0.0,0.0,0.0,0.0,113.121
13150,2019-11-01,1057,4.318,3.0,2,5.49,180,0,10.229,112.526,11,112.818,113.121,111.792,0.0,0.0,0.0,112.818
13151,2020-01-02,1057,4.299,2.3,2,5.49,180,0,10.068,112.63,1,112.526,112.818,113.121,111.792,0.0,0.0,112.526
13152,2020-02-03,1057,4.063,2.0,2,5.49,180,0,10.047,115.301,2,112.63,112.526,112.818,113.121,111.792,0.0,112.63
13153,2020-03-02,1057,3.935,2.0,2,5.49,180,0,10.008,116.748,3,115.301,112.63,112.526,112.818,113.121,111.792,115.301
13154,2020-04-01,1057,4.681,2.0,2,5.49,180,0,9.72,108.267,4,116.748,115.301,112.63,112.526,112.818,113.121,116.748
13155,2020-05-04,1057,4.176,1.3,2,5.49,180,0,10.009,113.811,5,108.267,116.748,115.301,112.63,112.526,112.818,108.267
13156,2020-06-01,1057,4.11,0.0,2,5.49,180,0,9.951,114.504,6,113.811,108.267,116.748,115.301,112.63,112.526,113.811
13157,2020-07-01,1057,4.157,0.0,2,5.49,180,0,9.859,113.904,7,114.504,113.811,108.267,116.748,115.301,112.63,114.504
13158,2020-08-03,1057,3.644,2.3,2,5.49,180,0,9.902,119.802,8,113.904,114.504,113.811,108.267,116.748,115.301,113.904
13159,2020-09-01,1057,3.571,2.0,2,5.49,180,0,9.842,120.591,9,119.802,113.904,114.504,113.811,108.267,116.748,119.802
13160,2020-10-01,1057,3.666,2.0,2,5.49,180,0,9.737,119.364,10,120.591,119.802,113.904,114.504,113.811,108.267,120.591
13161,2020-11-02,1057,3.677,1.7,2,5.49,180,0,9.872,119.141,11,119.364,120.591,119.802,113.904,114.504,113.811,119.364
13163,2019-09-03,1058,4.458,3.7,2,6.43,180,0,9.974,121.229,9,116.187,0.0,0.0,0.0,0.0,0.0,116.187
13164,2019-10-01,1058,4.553,3.7,2,6.43,180,0,9.871,120.003,10,121.229,116.187,0.0,0.0,0.0,0.0,121.229
13165,2019-11-01,1058,4.559,2.7,2,6.43,180,0,9.786,119.851,11,120.003,121.229,116.187,0.0,0.0,0.0,120.003
13166,2020-01-02,1058,4.568,2.0,2,6.43,180,0,9.617,119.59,1,119.851,120.003,121.229,116.187,0.0,0.0,119.851
13167,2020-02-03,1058,4.289,2.3,2,6.43,180,0,9.873,122.844,2,119.59,119.851,120.003,121.229,116.187,0.0,119.59
13168,2020-04-01,1058,4.809,1.7,2,6.43,180,0,9.57,116.582,4,122.844,119.59,119.851,120.003,121.229,116.187,122.844
13169,2020-05-04,1058,4.298,2.3,2,6.43,180,0,9.626,122.445,5,116.582,122.844,119.59,119.851,120.003,121.229,116.582
13170,2020-06-01,1058,4.26,2.0,2,6.43,180,0,9.562,122.813,6,122.445,116.582,122.844,119.59,119.851,120.003,122.445
13171,2020-07-01,1058,4.278,2.0,2,6.43,180,0,9.476,122.505,7,122.813,122.445,116.582,122.844,119.59,119.851,122.813
13173,2019-09-03,1059,4.47,3.0,2,6.47,240,0,10.186,122.021,9,116.591,0.0,0.0,0.0,0.0,0.0,116.591
13174,2019-10-01,1059,4.576,2.7,2,6.47,240,0,10.077,120.628,10,122.021,116.591,0.0,0.0,0.0,0.0,122.021
13175,2019-11-01,1059,4.581,2.7,2,6.47,240,0,9.992,120.488,11,120.628,122.021,116.591,0.0,0.0,0.0,120.628
13176,2020-01-02,1059,4.588,2.7,2,6.47,180,0,9.824,120.251,1,120.488,120.628,122.021,116.591,0.0,0.0,120.488
13177,2020-02-03,1059,4.316,2.0,2,6.47,180,0,10.088,123.511,2,120.251,120.488,120.628,122.021,116.591,0.0,120.251
13178,2020-04-01,1059,4.845,2.0,2,6.47,180,0,9.773,116.986,4,123.511,120.251,120.488,120.628,122.021,116.591,123.511
13179,2020-05-04,1059,4.334,2.0,2,6.47,180,0,9.839,123.004,5,116.986,123.511,120.251,120.488,120.628,122.021,116.986
13180,2020-06-01,1059,4.298,1.7,2,6.47,180,0,9.775,123.362,6,123.004,116.986,123.511,120.251,120.488,120.628,123.004
13181,2020-07-01,1059,4.317,2.7,2,6.47,180,0,9.689,123.039,7,123.362,123.004,116.986,123.511,120.251,120.488,123.362
13183,2019-09-03,1060,5.501,3.0,2,6.25,240,0,9.988,107.707,9,105.938,0.0,0.0,0.0,0.0,0.0,105.938
13184,2019-10-01,1060,5.572,3.0,2,6.25,240,0,9.89,106.918,10,107.707,105.938,0.0,0.0,0.0,0.0,107.707
13185,2019-11-01,1060,5.568,2.7,2,6.25,240,0,9.809,106.935,11,106.918,107.707,105.938,0.0,0.0,0.0,106.918
13186,2020-01-02,1060,5.519,2.3,2,6.25,180,0,9.659,107.41,1,106.935,106.918,107.707,105.938,0.0,0.0,106.935
13187,2020-02-03,1060,5.264,0.0,2,6.25,180,0,9.935,110.134,2,107.41,106.935,106.918,107.707,105.938,0.0,107.41
13188,2020-03-02,1060,5.114,0.0,2,6.25,180,0,9.906,111.747,3,110.134,107.41,106.935,106.918,107.707,105.938,110.134
13189,2020-04-01,1060,5.83,0.0,2,6.25,180,0,9.607,104.122,4,111.747,110.134,107.41,106.935,106.918,107.707,111.747
13190,2020-05-04,1060,5.33,0.0,2,6.25,180,0,9.672,109.301,5,104.122,111.747,110.134,107.41,106.935,106.918,104.122
13191,2020-06-01,1060,5.269,0.0,2,6.25,180,0,9.616,109.925,6,109.301,104.122,111.747,110.134,107.41,106.935,109.301
13192,2020-07-01,1060,5.25,0.0,2,6.25,180,0,9.541,110.095,7,109.925,109.301,104.122,111.747,110.134,107.41,109.925
13193,2020-08-03,1060,5.083,3.3,2,6.25,180,0,9.768,111.864,8,110.095,109.925,109.301,104.122,111.747,110.134,110.095
13194,2020-09-01,1060,5.029,3.0,2,6.25,180,0,9.706,112.405,9,111.864,110.095,109.925,109.301,104.122,111.747,111.864
13195,2020-10-01,1060,5.023,3.0,2,6.25,180,0,9.627,112.419,10,112.405,111.864,110.095,109.925,109.301,104.122,112.405
13196,2020-11-02,1060,4.986,2.7,2,6.25,180,0,9.552,112.769,11,112.419,112.405,111.864,110.095,109.925,109.301,112.419
13198,2019-09-03,1061,5.339,0.0,2,6.5,240,0,9.923,112.207,9,110.311,0.0,0.0,0.0,0.0,0.0,110.311
13199,2019-10-01,1061,5.374,0.0,2,6.5,240,0,9.836,111.776,10,112.207,110.311,0.0,0.0,0.0,0.0,112.207
13200,2019-11-01,1061,5.364,0.0,2,6.5,240,0,10.041,111.852,11,111.776,112.207,110.311,0.0,0.0,0.0,111.776
13201,2020-01-02,1061,5.35,0.0,2,6.5,240,0,9.88,111.915,1,111.852,111.776,112.207,110.311,0.0,0.0,111.852
13202,2020-02-03,1061,5.096,0.0,2,6.5,240,0,9.877,114.743,2,111.915,111.852,111.776,112.207,110.311,0.0,111.915
13203,2020-03-02,1061,4.978,0.0,2,6.5,240,0,9.841,116.058,3,114.743,111.915,111.852,111.776,112.207,110.311,114.743
13204,2020-04-01,1061,5.693,0.0,2,6.5,180,0,9.529,108.089,4,116.058,114.743,111.915,111.852,111.776,112.207,116.058
13205,2020-05-04,1061,5.194,0.0,2,6.5,180,0,9.876,113.484,5,108.089,116.058,114.743,111.915,111.852,111.776,108.089
13206,2020-06-01,1061,5.135,0.0,2,6.5,180,0,9.819,114.095,6,113.484,108.089,116.058,114.743,111.915,111.852,113.484
13207,2020-07-01,1061,5.127,0.0,2,6.5,180,0,9.741,114.13,7,114.095,113.484,108.089,116.058,114.743,111.915,114.095
13208,2020-08-03,1061,4.891,0.0,2,6.5,180,0,9.725,116.749,8,114.13,114.095,113.484,108.089,116.058,114.743,114.13
13209,2020-09-01,1061,4.825,0.0,2,6.5,180,0,9.667,117.449,9,116.749,114.13,114.095,113.484,108.089,116.058,116.749
13210,2020-10-01,1061,4.822,0.0,2,6.5,180,0,9.588,117.42,10,117.449,116.749,114.13,114.095,113.484,108.089,117.449
13211,2020-11-02,1061,4.794,0.0,2,6.5,180,0,9.774,117.672,11,117.42,117.449,116.749,114.13,114.095,113.484,117.42
13213,2019-10-01,1062,5.534,0.0,2,5.7,240,0,10.717,101.795,10,102.758,0.0,0.0,0.0,0.0,0.0,102.758
13214,2019-11-01,1062,5.537,0.0,2,5.7,240,0,10.633,101.756,11,101.795,102.758,0.0,0.0,0.0,0.0,101.795
13215,2020-01-02,1062,5.51,0.0,2,5.7,240,0,10.478,102.043,1,101.756,101.795,102.758,0.0,0.0,0.0,101.756
13216,2020-02-03,1062,5.262,0.0,2,5.7,240,0,10.49,104.793,2,102.043,101.756,101.795,102.758,0.0,0.0,102.043
13217,2020-03-02,1062,5.132,0.0,2,5.7,240,0,10.75,106.252,3,104.793,102.043,101.756,101.795,102.758,0.0,104.793
13218,2020-04-01,1062,5.843,0.0,2,5.7,240,0,10.408,98.497,4,106.252,104.793,102.043,101.756,101.795,102.758,106.252
13219,2020-05-04,1062,5.354,0.0,2,5.7,240,0,10.5,103.717,5,98.497,106.252,104.793,102.043,101.756,101.795,98.497
13220,2020-06-01,1062,5.302,0.0,2,5.7,240,0,10.445,104.28,6,103.717,98.497,106.252,104.793,102.043,101.756,103.717
13221,2020-07-01,1062,5.305,0.0,2,5.7,240,0,10.364,104.236,7,104.28,103.717,98.497,106.252,104.793,102.043,104.28
13222,2020-08-03,1062,5.062,0.0,2,5.7,240,0,10.364,106.944,8,104.236,104.28,103.717,98.497,106.252,104.793,104.236
13223,2020-09-01,1062,5.007,0.0,2,5.7,240,0,10.581,107.543,9,106.944,104.236,104.28,103.717,98.497,106.252,106.944
13224,2020-10-01,1062,5.005,0.0,2,5.7,240,0,10.502,107.537,10,107.543,106.944,104.236,104.28,103.717,98.497,107.543
13225,2020-11-02,1062,4.977,0.0,2,5.7,240,0,10.426,107.827,11,107.537,107.543,106.944,104.236,104.28,103.717,107.537
13227,2020-01-02,1063,5.425,0.0,2,5.67,240,0,10.713,102.648,1,102.616,0.0,0.0,0.0,0.0,0.0,102.616
13228,2020-02-03,1063,5.248,3.0,2,5.67,240,0,10.693,104.599,2,102.648,102.616,0.0,0.0,0.0,0.0,102.648
13229,2020-03-02,1063,5.107,2.7,2,5.67,240,0,10.67,106.179,3,104.599,102.648,102.616,0.0,0.0,0.0,104.599
13230,2020-04-01,1063,5.82,2.7,2,5.67,240,0,10.328,98.426,4,106.179,104.599,102.648,102.616,0.0,0.0,106.179
13231,2020-05-04,1063,5.301,2.3,2,5.67,240,0,10.431,103.965,5,98.426,106.179,104.599,102.648,102.616,0.0,98.426
13232,2020-06-01,1063,5.249,2.3,2,5.67,240,0,10.375,104.531,6,103.965,98.426,106.179,104.599,102.648,102.616,103.965
13233,2020-07-01,1063,5.253,2.3,2,5.67,240,0,10.574,104.476,7,104.531,103.965,98.426,106.179,104.599,102.648,104.531
13234,2020-08-03,1063,4.854,0.0,2,5.67,240,0,10.623,108.97,8,104.476,104.531,103.965,98.426,106.179,104.599,104.476
13235,2020-09-01,1063,4.783,0.0,2,5.67,240,0,10.57,109.765,9,108.97,104.476,104.531,103.965,98.426,106.179,108.97
13236,2020-10-01,1063,4.744,0.0,2,5.67,240,0,10.503,110.186,10,109.765,108.97,104.476,104.531,103.965,98.426,109.765
13237,2020-11-02,1063,4.545,3.0,2,5.67,240,0,10.486,112.504,11,110.186,109.765,108.97,104.476,104.531,103.965,110.186
13239,2020-09-01,1064,5.013,0.0,2,5.2,240,0,11.143,102.106,9,101.635,0.0,0.0,0.0,0.0,0.0,101.635
13240,2020-10-01,1064,5.014,0.0,2,5.2,240,0,11.062,102.086,10,102.106,101.635,0.0,0.0,0.0,0.0,102.106
13241,2020-11-02,1064,4.99,0.0,2,5.2,240,0,10.986,102.353,11,102.086,102.106,101.635,0.0,0.0,0.0,102.086
13245,2019-09-03,1067,3.569,1.7,2,4.74,180,0,8.083,109.948,9,107.588,0.0,0.0,0.0,0.0,0.0,107.588
13246,2019-10-01,1067,3.665,2.7,2,4.74,180,0,7.994,109.033,10,109.948,107.588,0.0,0.0,0.0,0.0,109.948
13247,2019-11-01,1067,3.804,2.3,2,4.74,120,0,7.892,107.759,11,109.033,109.948,107.588,0.0,0.0,0.0,109.033
13248,2020-01-02,1067,3.807,2.3,2,4.74,120,0,7.901,107.626,1,107.759,109.033,109.948,107.588,0.0,0.0,107.759
13249,2020-02-03,1067,3.493,2.7,2,4.74,120,0,7.854,110.271,2,107.626,107.759,109.033,109.948,107.588,0.0,107.626
13250,2020-03-02,1067,3.183,2.7,2,4.74,120,0,7.817,112.931,3,110.271,107.626,107.759,109.033,109.948,107.588,110.271
13251,2020-04-01,1067,3.978,1.7,2,4.74,120,0,7.638,106.049,4,112.931,110.271,107.626,107.759,109.033,109.948,112.931
13252,2020-05-04,1067,3.386,1.7,2,4.74,120,0,7.622,110.971,5,106.049,112.931,110.271,107.626,107.759,109.033,106.049
13253,2020-06-01,1067,3.303,1.7,2,4.74,120,0,7.716,111.609,6,110.971,106.049,112.931,110.271,107.626,107.759,110.971
13254,2020-07-01,1067,3.344,0.0,2,4.74,120,0,7.631,111.171,7,111.609,110.971,106.049,112.931,110.271,107.626,111.609
13255,2020-08-03,1067,2.961,0.0,2,4.74,120,0,7.585,114.37,8,111.171,111.609,110.971,106.049,112.931,110.271,111.171
13256,2020-09-01,1067,2.898,0.0,2,4.74,120,0,7.513,114.811,9,114.37,111.171,111.609,110.971,106.049,112.931,114.37
13257,2020-10-01,1067,2.966,0.0,2,4.74,120,0,7.425,114.109,10,114.811,114.37,111.171,111.609,110.971,106.049,114.811
13258,2020-11-02,1067,2.946,0.0,2,4.74,120,0,7.341,114.164,11,114.109,114.811,114.37,111.171,111.609,110.971,114.109
13260,2019-09-03,1068,4.024,2.3,2,6.15,180,0,7.705,117.683,9,115.739,0.0,0.0,0.0,0.0,0.0,115.739
13261,2019-10-01,1068,4.08,1.7,2,6.15,180,0,7.622,117.067,10,117.683,115.739,0.0,0.0,0.0,0.0,117.683
13262,2019-11-01,1068,4.106,1.7,2,6.15,120,0,7.535,116.72,11,117.067,117.683,115.739,0.0,0.0,0.0,117.067
13263,2020-01-02,1068,4.128,0.0,2,6.15,120,0,7.567,116.301,1,116.72,117.067,117.683,115.739,0.0,0.0,116.72
13264,2020-02-03,1068,3.784,2.7,2,6.15,120,0,7.526,119.248,2,116.301,116.72,117.067,117.683,115.739,0.0,116.301
13265,2020-03-02,1068,3.596,2.3,2,6.15,120,0,7.475,120.828,3,119.248,116.301,116.72,117.067,117.683,115.739,119.248
13266,2020-04-01,1068,4.209,2.7,2,6.15,120,0,7.314,115.27,4,120.828,119.248,116.301,116.72,117.067,117.683,120.828
13267,2020-05-04,1068,3.737,3.3,2,6.15,120,0,7.287,119.261,5,115.27,120.828,119.248,116.301,116.72,117.067,115.27
13268,2020-06-01,1068,3.64,3.0,2,6.15,120,0,7.408,119.992,6,119.261,115.27,120.828,119.248,116.301,116.72,119.261
13269,2020-07-01,1068,3.648,3.3,2,6.15,120,0,7.327,119.773,7,119.992,119.261,115.27,120.828,119.248,116.301,119.992
13270,2020-08-03,1068,3.401,2.0,2,6.15,120,0,7.267,121.793,8,119.773,119.992,119.261,115.27,120.828,119.248,119.773
13271,2020-09-01,1068,3.381,2.0,2,6.15,120,0,7.191,121.811,9,121.793,119.773,119.992,119.261,115.27,120.828,121.793
13272,2020-10-01,1068,3.364,2.7,2,6.15,120,0,7.112,121.796,10,121.811,121.793,119.773,119.992,119.261,115.27,121.811
13273,2020-11-02,1068,3.349,2.0,2,6.15,120,0,7.028,121.751,11,121.796,121.811,121.793,119.773,119.992,119.261,121.796
13275,2019-09-03,1069,3.595,2.3,2,5.0,180,0,8.145,112.051,9,109.26,0.0,0.0,0.0,0.0,0.0,109.26
13276,2019-10-01,1069,3.736,2.7,2,5.0,180,0,8.05,110.698,10,112.051,109.26,0.0,0.0,0.0,0.0,112.051
