VALUE DATE,STOCK CODE,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,CALLABLE/PUTTABLE,MODIFIED DURATION,EVAL MID PRICE,REMAINING TENURE,OUTPUT PRICE,RATING TARGET
1/8/2019,VN140091,3.912,0,2,4.85,0,4.104,103.965,60,104.825,105.1687893
1/9/2019,VN140091,3.695,0,2,4.85,0,4.022,104.825,60,104.652,105.1687893
1/10/2019,VN140091,3.719,0,2,4.85,0,3.947,104.652,60,104.407,105.1687893
1/11/2019,VN140091,3.758,0,2,4.85,0,3.954,104.407,60,104.38,105.1687893
1/12/2019,VN140091,3.745,0,2,4.85,0,3.871,104.38,60,104.36,105.1687893
1/1/2020,VN140091,3.73,0,2,4.85,0,3.788,104.36,60,105.006,105.1687893
1/2/2020,VN140091,3.545,0,2,4.85,0,3.707,105.006,60,105.832,105.1687893
1/3/2020,VN140091,3.312,0,2,4.85,0,3.639,105.832,60,103.961,105.1687893
1/4/2020,VN140091,3.775,0,2,4.85,0,3.545,103.961,60,105.538,105.1687893
1/5/2020,VN140091,3.329,0,2,4.85,0,3.55,105.538,60,105.882,105.1687893
1/6/2020,VN140091,3.208,0,2,4.85,0,3.478,105.882,60,105.796,105.1687893
1/7/2020,VN140091,3.199,0,2,4.85,0,3.397,105.796,60,106.974,105.1687893
1/8/2020,VN140091,2.833,0,2,4.85,0,3.317,106.974,60,107.012,105.1687893
1/9/2020,VN140091,2.782,0,2,4.85,0,3.24,107.012,60,107.221,105.1687893
1/10/2020,VN140091,2.678,0,2,4.85,0,3.162,107.221,60,107.087,105.1687893
1/8/2019,VN140109,3.761,0,2,4.8,0,4.171,104.46,60,105.402,105.7042791
1/9/2019,VN140109,3.527,0,2,4.8,0,4.09,105.402,60,105.029,105.7042791
1/10/2019,VN140109,3.595,0,2,4.8,0,4.012,105.029,60,104.697,105.7042791
1/11/2019,VN140109,3.654,0,2,4.8,0,4.019,104.697,60,104.649,105.7042791
1/12/2019,VN140109,3.645,0,2,4.8,0,3.936,104.649,60,104.625,105.7042791
1/1/2020,VN140109,3.63,0,2,4.8,0,3.853,104.625,60,105.343,105.7042791
1/2/2020,VN140109,3.429,0,2,4.8,0,3.772,105.343,60,106.371,105.7042791
1/3/2020,VN140109,3.148,0,2,4.8,0,3.704,106.371,60,104.432,105.7042791
1/4/2020,VN140109,3.617,0,2,4.8,0,3.611,104.432,60,106.185,105.7042791
1/5/2020,VN140109,3.133,0,2,4.8,0,3.617,106.185,60,106.513,105.7042791
1/6/2020,VN140109,3.016,0,2,4.8,0,3.544,106.513,60,106.256,105.7042791
1/7/2020,VN140109,3.05,0,2,4.8,0,3.462,106.256,60,107.536,105.7042791
1/8/2020,VN140109,2.661,0,2,4.8,0,3.382,107.536,60,107.683,105.7042791
1/9/2020,VN140109,2.578,0,2,4.8,0,3.306,107.683,60,107.396,105.7042791
1/10/2020,VN140109,2.613,0,2,4.8,0,3.224,107.396,60,107.512,105.7042791
1/8/2019,VN140144,3.701,2.7,2,4.78,0,4.269,104.725,60,105.91,105.9295121
1/9/2019,VN140144,3.417,2,2,4.78,0,4.189,105.91,60,105.376,105.9295121
1/10/2019,VN140144,3.518,3,2,4.78,0,4.111,105.376,60,104.995,105.9295121
1/11/2019,VN140144,3.586,2.3,2,4.78,0,4.025,104.995,60,104.958,105.9295121
1/12/2019,VN140144,3.576,2,2,4.78,0,4.036,104.958,60,104.981,105.9295121
1/1/2020,VN140144,3.549,2,2,4.78,0,3.953,104.981,60,105.734,105.9295121
1/2/2020,VN140144,3.343,1.3,2,4.78,0,3.873,105.734,60,106.889,105.9295121
1/3/2020,VN140144,3.037,2.7,2,4.78,0,3.806,106.889,60,104.587,105.9295121
1/4/2020,VN140144,3.583,2,2,4.78,0,3.71,104.587,60,106.675,105.9295121
1/5/2020,VN140144,3.025,1.7,2,4.78,0,3.636,106.675,60,106.918,105.9295121
1/6/2020,VN140144,2.932,1.3,2,4.78,0,3.641,106.918,60,106.579,105.9295121
1/7/2020,VN140144,2.985,1.3,2,4.78,0,3.559,106.579,60,107.569,105.9295121
1/8/2020,VN140144,2.682,1.3,2,4.78,0,3.477,107.569,60,107.834,105.9295121
1/9/2020,VN140144,2.57,1.3,2,4.78,0,3.401,107.834,60,107.471,105.9295121
1/10/2020,VN140144,2.625,0,2,4.78,0,3.319,107.471,60,107.602,105.9295121
1/8/2019,VN140164,4.136,0,2,5.45,0,4.281,105.777,60,106.817,107.3988118
1/9/2019,VN140164,3.883,2,2,5.45,0,4.201,106.817,60,106.745,107.3988118
1/10/2019,VN140164,3.877,2,2,5.45,0,4.126,106.745,60,106.469,107.3988118
1/11/2019,VN140164,3.915,1.7,2,5.45,0,4.041,106.469,60,106.449,107.3988118
1/12/2019,VN140164,3.895,1.7,2,5.45,0,3.958,106.449,60,106.56,107.3988118
1/1/2020,VN140164,3.844,3,2,5.45,0,3.978,106.56,60,107.292,107.3988118
1/2/2020,VN140164,3.64,3,2,5.45,0,3.898,107.292,60,107.828,107.3988118
1/3/2020,VN140164,3.482,3,2,5.45,0,3.827,107.828,60,105.012,107.3988118
1/4/2020,VN140164,4.147,3.3,2,5.45,0,3.727,105.012,60,108.027,107.3988118
1/5/2020,VN140164,3.36,3,2,5.45,0,3.661,108.027,60,108.207,107.3988118
1/6/2020,VN140164,3.28,3,2,5.45,0,3.587,108.207,60,108.045,107.3988118
1/7/2020,VN140164,3.283,2.3,2,5.45,0,3.596,108.045,60,109.054,107.3988118
1/8/2020,VN140164,2.974,3,2,5.45,0,3.515,109.054,60,109.268,107.3988118
1/9/2020,VN140164,2.871,2.7,2,5.45,0,3.439,109.268,60,109.361,107.3988118
1/10/2020,VN140164,2.795,3.3,2,5.45,0,3.36,109.361,60,109.222,107.3988118
1/8/2019,VN140167,3.679,1.3,2,4.738,0,4.348,104.709,60,105.699,105.7042791
1/9/2019,VN140167,3.442,2.3,2,4.738,0,4.267,105.699,60,105.284,105.7042791
1/10/2019,VN140167,3.516,2,2,4.738,0,4.189,105.284,60,105.036,105.7042791
1/11/2019,VN140167,3.553,2,2,4.738,0,4.105,105.036,60,104.979,105.7042791
1/12/2019,VN140167,3.547,2,2,4.738,0,4.021,104.979,60,104.74,105.7042791
1/1/2020,VN140167,3.584,1.7,2,4.738,0,4.028,104.74,60,105.472,105.7042791
1/2/2020,VN140167,3.387,1.7,2,4.738,0,3.947,105.472,60,106.699,105.7042791
1/3/2020,VN140167,3.069,1.7,2,4.738,0,3.881,106.699,60,104.554,105.7042791
1/4/2020,VN140167,3.569,0,2,4.738,0,3.786,104.554,60,106.432,105.7042791
1/5/2020,VN140167,3.073,2.3,2,4.738,0,3.71,106.432,60,106.82,105.7042791
1/6/2020,VN140167,2.947,2.3,2,4.738,0,3.638,106.82,60,106.597,105.7042791
1/7/2020,VN140167,2.972,2.7,2,4.738,0,3.637,106.597,60,108.266,105.7042791
1/8/2020,VN140167,2.499,2.3,2,4.738,0,3.56,108.266,60,108.519,105.7042791
1/9/2020,VN140167,2.39,2,2,4.738,0,3.484,108.519,60,108.105,105.7042791
1/10/2020,VN140167,2.454,2.3,2,4.738,0,3.401,108.105,60,108.076,105.7042791
1/8/2019,VN140171,3.858,2.7,2,5,0,4.34,105.073,60,106.795,107.2478351
1/9/2019,VN140171,3.46,2.3,2,5,0,4.265,106.795,60,106.366,107.2478351
1/10/2019,VN140171,3.533,2,2,5,0,4.187,106.366,60,106.129,107.2478351
1/11/2019,VN140171,3.563,2,2,5,0,4.103,106.129,60,106.036,105.7042791
1/12/2019,VN140171,3.561,1.7,2,5,0,4.019,106.036,60,105.992,105.7042791
1/1/2020,VN140171,3.548,1.7,2,5,0,3.936,105.992,60,106.78,105.7042791
1/2/2020,VN140171,3.336,2.7,2,5,0,3.953,106.78,60,107.864,105.7042791
1/3/2020,VN140171,3.051,2.7,2,5,0,3.886,107.864,60,105.716,105.7042791
1/4/2020,VN140171,3.541,2,2,5,0,3.791,105.716,60,107.599,105.7042791
1/5/2020,VN140171,3.044,2,2,5,0,3.716,107.599,60,108.23,105.7042791
1/6/2020,VN140171,2.854,2.7,2,5,0,3.646,108.23,60,107.844,105.7042791
1/7/2020,VN140171,2.913,2,2,5,0,3.563,107.844,60,108.863,105.7042791
1/8/2020,VN140171,2.605,2.3,2,5,0,3.563,108.863,60,109.215,105.7042791
1/9/2020,VN140171,2.468,1.7,2,5,0,3.487,109.215,60,108.588,105.7042791
1/10/2020,VN140171,2.585,2.7,2,5,0,3.403,108.588,60,108.657,105.7042791
1/8/2019,VN140335,3.695,3,2,4.55,0,4.54,103.994,84,105.094,105.7042791
1/9/2019,VN140335,3.45,3,2,4.55,0,4.46,105.094,84,104.65,105.7042791
1/10/2019,VN140335,3.53,3,2,4.55,0,4.382,104.65,60,104.379,105.7042791
1/11/2019,VN140335,3.573,2.7,2,4.55,0,4.393,104.379,60,104.34,105.7042791
1/12/2019,VN140335,3.566,3.3,2,4.55,0,4.31,104.34,60,104.123,105.7042791
1/1/2020,VN140335,3.599,3,2,4.55,0,4.226,104.123,60,104.962,105.7042791
1/2/2020,VN140335,3.392,2.3,2,4.55,0,4.146,104.962,60,106.276,105.7042791
1/3/2020,VN140335,3.075,2.7,2,4.55,0,4.081,106.276,60,103.96,105.7042791
1/4/2020,VN140335,3.592,2.3,2,4.55,0,3.984,103.96,60,106.024,105.7042791
1/5/2020,VN140335,3.083,2.3,2,4.55,0,3.998,106.024,60,106.399,105.7042791
1/6/2020,VN140335,2.97,2.7,2,4.55,0,3.925,106.399,60,106.19,105.7042791
1/7/2020,VN140335,2.993,3,2,4.55,0,3.844,106.19,60,107.956,105.7042791
1/8/2020,VN140335,2.53,3,2,4.55,0,3.767,107.956,60,108.267,105.7042791
1/9/2020,VN140335,2.418,3,2,4.55,0,3.692,108.267,60,107.872,105.7042791
1/10/2020,VN140335,2.478,3,2,4.55,0,3.609,107.872,60,107.842,105.7042791
1/8/2019,VN140399,4.008,3.3,2,5.11,0,4.292,104.843,60,105.605,105.7891878
1/9/2019,VN140399,3.819,2.7,2,5.11,0,4.21,105.605,60,105.337,105.7891878
1/10/2019,VN140399,3.861,2.7,2,5.11,0,4.133,105.337,60,105.155,105.7891878
1/11/2019,VN140399,3.883,2.3,2,5.11,0,4.049,105.155,60,105.22,105.7891878
1/12/2019,VN140399,3.848,2.3,2,5.11,0,3.967,105.22,60,105.28,105.7891878
1/1/2020,VN140399,3.813,2.3,2,5.11,0,3.981,105.28,60,106.034,105.7891878
1/2/2020,VN140399,3.607,0,2,5.11,0,3.901,106.034,60,106.605,105.7891878
1/3/2020,VN140399,3.444,0,2,5.11,0,3.83,106.605,60,105.022,105.7891878
1/4/2020,VN140399,3.809,2.7,2,5.11,0,3.739,105.022,60,106.664,105.7891878
1/5/2020,VN140399,3.367,2.3,2,5.11,0,3.663,106.664,60,106.907,105.7891878
1/6/2020,VN140399,3.276,2.3,2,5.11,0,3.59,106.907,60,106.906,105.7891878
1/7/2020,VN140399,3.243,3,2,5.11,0,3.595,106.906,60,107.808,105.7891878
1/8/2020,VN140399,2.965,2.7,2,5.11,0,3.513,107.808,60,107.854,105.7891878
1/9/2020,VN140399,2.912,2.7,2,5.11,0,3.436,107.854,60,107.847,105.7891878
1/10/2020,VN140399,2.87,2,2,5.11,0,3.356,107.847,60,107.869,105.7891878
1/8/2019,VN140400,4.024,0,2,5.14,0,4.671,105.35,84,106.213,105.7891878
1/9/2019,VN140400,3.831,0,2,5.14,0,4.59,106.213,84,105.889,105.7891878
1/10/2019,VN140400,3.881,0,2,5.14,0,4.513,105.889,84,105.67,105.7891878
1/11/2019,VN140400,3.909,0,2,5.14,0,4.429,105.67,84,105.748,105.7891878
1/12/2019,VN140400,3.875,0,2,5.14,0,4.347,105.748,60,105.777,105.7891878
1/1/2020,VN140400,3.85,0,2,5.14,0,4.37,105.777,60,106.708,105.7891878
1/2/2020,VN140400,3.626,0,2,5.14,0,4.292,106.708,60,107.357,105.7891878
1/3/2020,VN140400,3.462,0,2,5.14,0,4.222,107.357,60,105.493,105.7891878
1/4/2020,VN140400,3.854,0,2,5.14,0,4.128,105.493,60,107.437,105.7891878
1/5/2020,VN140400,3.389,0,2,5.14,0,4.055,107.437,60,107.653,105.7891878
1/6/2020,VN140400,3.314,0,2,5.14,0,3.982,107.653,60,107.622,105.7891878
1/7/2020,VN140400,3.292,0,2,5.14,0,3.997,107.622,60,108.654,105.7891878
1/8/2020,VN140400,3.015,0,2,5.14,0,3.916,108.654,60,108.712,105.7891878
1/9/2020,VN140400,2.966,0,2,5.14,0,3.839,108.712,60,108.733,105.7891878
1/10/2020,VN140400,2.923,0,2,5.14,0,3.759,108.733,60,108.758,105.7891878
1/8/2019,VN140415,4.441,1.3,2,5.78,0,4.596,106.343,84,107.152,107.6040124
1/9/2019,VN140415,4.255,0,2,5.78,0,4.515,107.152,84,106.775,107.6040124
1/10/2019,VN140415,4.314,0,2,5.78,0,4.438,106.775,84,106.474,107.6040124
1/11/2019,VN140415,4.357,0,2,5.78,0,4.353,106.474,84,106.494,107.6040124
1/12/2019,VN140415,4.333,0,2,5.78,0,4.271,106.494,60,106.557,107.6040124
1/1/2020,VN140415,4.298,0,2,5.78,0,4.304,106.557,60,107.267,107.6040124
1/2/2020,VN140415,4.118,2.3,2,5.78,0,4.225,107.267,60,107.735,107.6040124
1/3/2020,VN140415,3.991,2,2,5.78,0,4.155,107.735,60,105.494,107.6040124
1/4/2020,VN140415,4.473,1.7,2,5.78,0,4.058,105.494,60,107.488,107.6040124
1/5/2020,VN140415,3.99,1.7,2,5.78,0,3.986,107.488,60,107.821,107.6040124
1/6/2020,VN140415,3.887,1.3,2,5.78,0,3.914,107.821,60,107.68,107.6040124
1/7/2020,VN140415,3.89,1.3,2,5.78,0,3.937,107.68,60,108.785,107.6040124
1/8/2020,VN140415,3.592,1.3,2,5.78,0,3.858,108.785,60,109.027,107.6040124
1/9/2020,VN140415,3.498,2.3,2,5.78,0,3.783,109.027,60,109.084,107.6040124
1/10/2020,VN140415,3.445,1.7,2,5.78,0,3.704,109.084,60,108.91,107.6040124
1/8/2019,VN140416,3.704,2.3,2,4.55,0,4.739,104.092,84,105.247,105.7042791
1/9/2019,VN140416,3.456,3,2,4.55,0,4.659,105.247,84,104.769,105.7042791
1/10/2019,VN140416,3.54,2.7,2,4.55,0,4.581,104.769,84,104.493,105.7042791
1/11/2019,VN140416,3.583,3,2,4.55,0,4.496,104.493,84,104.46,105.7042791
1/12/2019,VN140416,3.576,2.3,2,4.55,0,4.413,104.46,60,104.25,105.7042791
1/1/2020,VN140416,3.607,2.7,2,4.55,0,4.425,104.25,60,105.147,105.7042791
1/2/2020,VN140416,3.395,2.7,2,4.55,0,4.345,105.147,60,106.513,105.7042791
1/3/2020,VN140416,3.079,2.7,2,4.55,0,4.281,106.513,60,104.039,105.7042791
1/4/2020,VN140416,3.61,2.3,2,4.55,0,4.182,104.039,60,106.238,105.7042791
1/5/2020,VN140416,3.092,2.7,2,4.55,0,4.11,106.238,60,106.621,105.7042791
1/6/2020,VN140416,2.983,2,2,4.55,0,4.038,106.621,60,106.39,105.7042791
1/7/2020,VN140416,3.011,3,2,4.55,0,4.043,106.39,60,108.197,105.7042791
1/8/2020,VN140416,2.559,2.3,2,4.55,0,3.967,108.197,60,108.582,105.7042791
1/9/2020,VN140416,2.435,2,2,4.55,0,3.892,108.582,60,108.15,105.7042791
1/10/2020,VN140416,2.501,2.3,2,4.55,0,3.809,108.15,60,108.141,105.7042791
1/8/2019,VN140424,3.639,2,2,4.73,0,4.751,105.313,84,106.456,105.7042791
1/9/2019,VN140424,3.393,1.7,2,4.73,0,4.672,106.456,84,105.818,105.7042791
1/10/2019,VN140424,3.505,2,2,4.73,0,4.592,105.818,84,105.414,105.7042791
1/11/2019,VN140424,3.571,1.7,2,4.73,0,4.506,105.414,84,105.401,105.7042791
1/12/2019,VN140424,3.557,1.7,2,4.73,0,4.423,105.401,84,105.4,105.7042791
1/1/2020,VN140424,3.543,1.3,2,4.73,0,4.439,105.4,60,106.324,105.7042791
1/2/2020,VN140424,3.324,1.3,2,4.73,0,4.361,106.324,60,107.507,105.7042791
1/3/2020,VN140424,3.048,1.3,2,4.73,0,4.294,107.507,60,105.102,105.7042791
1/4/2020,VN140424,3.554,0,2,4.73,0,4.197,105.102,60,107.275,105.7042791
1/5/2020,VN140424,3.044,0,2,4.73,0,4.125,107.275,60,107.639,105.7042791
1/6/2020,VN140424,2.937,2,2,4.73,0,4.052,107.639,60,107.323,105.7042791
1/7/2020,VN140424,2.978,1.7,2,4.73,0,4.059,107.323,60,108.852,105.7042791
1/8/2020,VN140424,2.591,1.7,2,4.73,0,3.981,108.852,60,109.038,105.7042791
1/9/2020,VN140424,2.512,1.3,2,4.73,0,3.905,109.038,60,108.66,105.7042791
1/10/2020,VN140424,2.563,2,2,4.73,0,3.822,108.66,60,108.784,105.7042791
1/8/2019,VN150062,4.213,1.7,2,4.9,0,4.903,103.454,84,104.682,107.3988118
1/9/2019,VN150062,3.963,1.7,2,4.9,0,4.826,104.682,84,104.405,107.3988118
1/10/2019,VN150062,4.007,1.3,2,4.9,0,4.749,104.405,84,104.027,107.3988118
1/11/2019,VN150062,4.071,1.3,2,4.9,0,4.775,104.027,84,104.037,107.3988118
1/12/2019,VN150062,4.057,1.3,2,4.9,0,4.692,104.037,84,104.128,107.3988118
1/1/2020,VN150062,4.026,2.3,2,4.9,0,4.61,104.128,84,105.239,107.3988118
1/2/2020,VN150062,3.782,2,2,4.9,0,4.533,105.239,84,105.624,107.3988118
1/3/2020,VN150062,3.687,2,2,4.9,0,4.462,105.624,84,103.482,107.3988118
1/4/2020,VN150062,4.129,1.7,2,4.9,0,4.364,103.482,60,105.711,107.3988118
1/5/2020,VN150062,3.632,1.7,2,4.9,0,4.396,105.711,60,105.973,107.3988118
1/6/2020,VN150062,3.557,1.7,2,4.9,0,4.323,105.973,60,105.87,107.3988118
1/7/2020,VN150062,3.559,0,2,4.9,0,4.243,105.87,60,107.001,107.3988118
1/8/2020,VN150062,3.284,0,2,4.9,0,4.163,107.001,60,106.525,107.3988118
1/9/2020,VN150062,3.367,2.7,2,4.9,0,4.082,106.525,60,106.812,107.3988118
1/10/2020,VN150062,3.277,2.3,2,4.9,0,4.004,106.812,60,106.817,107.3988118
1/8/2019,VN150064,3.769,2.3,2,4.4,0,4.986,103.219,84,104.831,105.9295121
1/9/2019,VN150064,3.449,1.7,2,4.4,0,4.912,104.831,84,104.162,105.9295121
1/10/2019,VN150064,3.568,1.7,2,4.4,0,4.831,104.162,84,103.698,105.9295121
1/11/2019,VN150064,3.649,2.3,2,4.4,0,4.846,103.698,84,103.678,105.9295121
1/12/2019,VN150064,3.642,2.7,2,4.4,0,4.763,103.678,84,103.668,105.9295121
1/1/2020,VN150064,3.633,2.3,2,4.4,0,4.68,103.668,84,104.742,105.9295121
1/2/2020,VN150064,3.4,2.3,2,4.4,0,4.603,104.742,84,106.046,105.9295121
1/3/2020,VN150064,3.118,2,2,4.4,0,4.538,106.046,84,103.45,105.9295121
1/4/2020,VN150064,3.647,2,2,4.4,0,4.438,103.45,60,105.839,105.9295121
1/5/2020,VN150064,3.123,1.7,2,4.4,0,4.461,105.839,60,106.403,105.9295121
1/6/2020,VN150064,2.984,0,2,4.4,0,4.39,106.403,60,106.27,105.9295121
1/7/2020,VN150064,2.991,2,2,4.4,0,4.309,106.27,60,107.727,105.9295121
1/8/2020,VN150064,2.648,2.3,2,4.4,0,4.231,107.727,60,107.864,105.9295121
1/9/2020,VN150064,2.591,2,2,4.4,0,4.154,107.864,60,107.614,105.9295121
1/10/2020,VN150064,2.618,2.7,2,4.4,0,4.072,107.614,60,107.795,105.9295121
1/8/2019,VN150071,3.727,3,2,4.47,0,5.018,103.819,84,105.25,105.9295121
1/9/2019,VN150071,3.443,2.7,2,4.47,0,4.942,105.25,84,104.632,105.9295121
1/10/2019,VN150071,3.55,3,2,4.47,0,4.862,104.632,84,104.209,105.9295121
1/11/2019,VN150071,3.621,2.7,2,4.47,0,4.775,104.209,84,104.227,105.9295121
1/12/2019,VN150071,3.606,2.7,2,4.47,0,4.798,104.227,84,104.234,105.9295121
1/1/2020,VN150071,3.592,2.3,2,4.47,0,4.716,104.234,84,105.254,105.9295121
1/2/2020,VN150071,3.371,3,2,4.47,0,4.638,105.254,84,106.492,105.9295121
1/3/2020,VN150071,3.104,3,2,4.47,0,4.573,106.492,84,103.609,105.9295121
1/4/2020,VN150071,3.687,3.3,2,4.47,0,4.47,103.609,84,106.534,105.9295121
1/5/2020,VN150071,3.054,2.3,2,4.47,0,4.405,106.534,60,106.746,105.9295121
1/6/2020,VN150071,2.989,3,2,4.47,0,4.422,106.746,60,106.319,105.9295121
1/7/2020,VN150071,3.058,3,2,4.47,0,4.339,106.319,60,107.712,105.9295121
1/8/2020,VN150071,2.731,3,2,4.47,0,4.261,107.712,60,108.094,105.9295121
1/9/2020,VN150071,2.621,2.3,2,4.47,0,4.186,108.094,60,107.593,105.9295121
1/10/2020,VN150071,2.703,2.3,2,4.47,0,4.102,107.593,60,107.811,105.9295121
1/8/2019,VN150157,3.845,1.7,2,4.58,0,5.15,103.923,84,105.098,107.2478351
1/9/2019,VN150157,3.618,2,2,4.58,0,5.18,105.098,84,104.596,107.2478351
1/10/2019,VN150157,3.7,1.7,2,4.58,0,5.101,104.596,84,104.392,107.2478351
1/11/2019,VN150157,3.727,2,2,4.58,0,5.017,104.392,84,104.434,107.2478351
1/12/2019,VN150157,3.708,1.3,2,4.58,0,4.934,104.434,84,104.453,107.2478351
1/1/2020,VN150157,3.693,2.7,2,4.58,0,4.851,104.453,84,105.604,107.2478351
1/2/2020,VN150157,3.456,2,2,4.58,0,4.776,105.604,84,106.528,107.2478351
1/3/2020,VN150157,3.262,1.7,2,4.58,0,4.815,106.528,84,104.065,107.2478351
1/4/2020,VN150157,3.736,2,2,4.58,0,4.716,104.065,84,106.281,107.2478351
1/5/2020,VN150157,3.273,2,2,4.58,0,4.645,106.281,84,106.71,107.2478351
1/6/2020,VN150157,3.169,1.7,2,4.58,0,4.573,106.71,84,106.462,107.2478351
1/7/2020,VN150157,3.2,2.3,2,4.58,0,4.491,106.462,84,108.603,107.2478351
1/8/2020,VN150157,2.736,2.3,2,4.58,0,4.42,108.603,60,108.478,107.2478351
1/9/2020,VN150157,2.735,2.3,2,4.58,0,4.433,108.478,60,108.283,107.2478351
1/10/2020,VN150157,2.748,2.3,2,4.58,0,4.351,108.283,60,108.39,107.2478351
1/8/2019,VN150159,3.908,2.7,2,4.75,0,5.141,104.496,84,106.777,107.2478351
1/9/2019,VN150159,3.48,2.7,2,4.75,0,5.184,106.777,84,106.15,107.2478351
1/10/2019,VN150159,3.58,3,2,4.75,0,5.104,106.15,84,105.886,107.2478351
1/11/2019,VN150159,3.614,2.7,2,4.75,0,5.019,105.886,84,105.829,105.7042791
1/12/2019,VN150159,3.61,3,2,4.75,0,4.936,105.829,84,105.763,105.7042791
1/1/2020,VN150159,3.608,2.3,2,4.75,0,4.853,105.763,84,106.89,105.7042791
1/2/2020,VN150159,3.375,3,2,4.75,0,4.777,106.89,84,108.386,105.7042791
1/3/2020,VN150159,3.071,2.3,2,4.75,0,4.823,108.386,84,105.327,105.7042791
1/4/2020,VN150159,3.65,2,2,4.75,0,4.719,105.327,84,107.89,105.7042791
1/5/2020,VN150159,3.12,2.3,2,4.75,0,4.651,107.89,84,108.643,105.7042791
1/6/2020,VN150159,2.949,2.7,2,4.75,0,4.582,108.643,84,108.22,105.7042791
1/7/2020,VN150159,3.009,2.7,2,4.75,0,4.499,108.22,84,109.598,105.7042791
1/8/2020,VN150159,2.701,2.7,2,4.75,0,4.422,109.598,60,110.049,105.7042791
1/9/2020,VN150159,2.579,2,2,4.75,0,4.441,110.049,60,109.459,105.7042791
1/10/2020,VN150159,2.669,2,2,4.75,0,4.357,109.459,60,109.473,105.7042791
1/8/2019,VN150207,5.459,0,2,5.4,0,5.087,99.687,84,100.375,102.9592089
1/9/2019,VN150207,5.326,0,2,5.4,0,5.006,100.375,84,100.025,102.9592089
1/10/2019,VN150207,5.395,0,2,5.4,0,5.065,100.025,84,100.225,102.9592089
1/11/2019,VN150207,5.354,0,2,5.4,0,4.984,100.225,84,100.383,102.9592089
1/12/2019,VN150207,5.321,0,2,5.4,0,4.903,100.383,84,100.618,102.9592089
1/1/2020,VN150207,5.272,0,2,5.4,0,4.823,100.618,84,101.913,102.9592089
1/2/2020,VN150207,5.006,0,2,5.4,0,4.75,101.913,84,102.42,102.9592089
1/3/2020,VN150207,4.898,0,2,5.4,0,4.68,102.42,84,99.648,102.9592089
1/4/2020,VN150207,5.475,0,2,5.4,0,4.696,99.648,84,101.147,102.9592089
1/5/2020,VN150207,5.153,0,2,5.4,0,4.621,101.147,84,103.401,102.9592089
1/6/2020,VN150207,4.67,0,2,5.4,0,4.566,103.401,84,103.368,102.9592089
1/7/2020,VN150207,4.667,0,2,5.4,0,4.485,103.368,84,103.73,102.9592089
1/8/2020,VN150207,4.578,0,2,5.4,0,4.401,103.73,84,103.723,102.9592089
1/9/2020,VN150207,4.569,0,2,5.4,0,4.323,103.723,84,103.811,102.9592089
1/10/2020,VN150207,4.539,0,2,5.4,0,4.359,103.811,60,103.845,102.9592089
1/8/2019,VN150260,4.863,2.3,2,5.8,0,5.188,105.009,84,105.652,107.6040124
1/9/2019,VN150260,4.734,1.7,2,5.8,0,5.107,105.652,84,105.388,107.6040124
1/10/2019,VN150260,4.772,2.3,2,5.8,0,5.03,105.388,84,105.686,107.6040124
1/11/2019,VN150260,4.705,2.3,2,5.8,0,4.951,105.686,84,105.634,107.6040124
1/12/2019,VN150260,4.702,2,2,5.8,0,5.007,105.634,84,105.687,107.6040124
1/1/2020,VN150260,4.678,2.7,2,5.8,0,4.925,105.687,84,106.772,107.6040124
1/2/2020,VN150260,4.455,2.3,2,5.8,0,4.85,106.772,84,107.552,107.6040124
1/3/2020,VN150260,4.29,2.3,2,5.8,0,4.783,107.552,84,104.544,107.6040124
1/4/2020,VN150260,4.864,2.7,2,5.8,0,4.676,104.544,84,107.629,107.6040124
1/5/2020,VN150260,4.236,2.3,2,5.8,0,4.617,107.629,84,107.96,107.6040124
1/6/2020,VN150260,4.151,2,2,5.8,0,4.668,107.96,84,107.92,107.6040124
1/7/2020,VN150260,4.137,1.7,2,5.8,0,4.588,107.92,84,108.86,107.6040124
1/8/2020,VN150260,3.922,1.3,2,5.8,0,4.508,108.86,84,109.591,107.6040124
1/9/2020,VN150260,3.749,2.3,2,5.8,0,4.437,109.591,84,109.85,107.6040124
1/10/2020,VN150260,3.668,2,2,5.8,0,4.359,109.85,84,109.829,107.6040124
1/8/2019,VN150272,3.741,2,2,4.88,0,5.4,106.355,84,107.754,105.7042791
1/9/2019,VN150272,3.484,1.7,2,4.88,0,5.325,107.754,84,107.114,105.7042791
1/10/2019,VN150272,3.581,2,2,4.88,0,5.245,107.114,84,106.752,105.7042791
1/11/2019,VN150272,3.63,2.3,2,4.88,0,5.159,106.752,84,106.702,105.7042791
1/12/2019,VN150272,3.625,1.7,2,4.88,0,5.196,106.702,84,106.52,105.7042791
1/1/2020,VN150272,3.642,1.7,2,4.88,0,5.112,106.52,84,107.681,105.7042791
1/2/2020,VN150272,3.412,1.3,2,4.88,0,5.036,107.681,84,109.311,105.7042791
1/3/2020,VN150272,3.096,1.3,2,4.88,0,4.975,109.311,84,105.985,105.7042791
1/4/2020,VN150272,3.697,1.3,2,4.88,0,4.867,105.985,84,108.641,105.7042791
1/5/2020,VN150272,3.174,2.3,2,4.88,0,4.802,108.641,84,109.111,105.7042791
